param n := 24.0;
param numVehicles := 4.0;
set Origin := 49 51 52 53 54;
set O := 51 52 53 54;
param Ok := 1 51 2 52 3 53 4 54;
set S := 59 60 61;
set F := 50 55 56 57 58;
param t:
 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61:=
1 0.0 21.289100779506867 22.102338337832037 30.936523980563813 34.57015452670121 39.475922636462855 12.005132235839804 34.35924615005399 10.94828717197352 27.427492484731445 27.930727237220303 31.36962224828345 23.70641136907904 14.26564011883098 17.21592576656858 14.711005540071012 5.665048278699837 36.31400506691598 35.59652589790189 11.92139186504663 19.921233897527532 31.56710952874843 33.96468813341291 2.7588004639698034 28.185856382235396 15.604078441228113 36.97135723773202 43.407013811134256 20.1452426145728 31.086316603933632 4.420209044830345 15.478960688625058 4.548516241589118 31.704155248168966 1.120273180969711 36.475040068518084 29.298180762634395 36.08413679167066 44.59080537509947 33.2912059258898 31.221329760277666 38.48032666181512 36.028443707715155 29.2089436303335 28.789550673812194 5.068785258816949 26.326837561697378 27.56809881003766 21.98606631482767 21.98606631482767 21.98606631482767 21.98606631482767 21.98606631482767 21.98606631482767 21.98606631482767 21.98606631482767 21.98606631482767 21.98606631482767 21.98606631482767 27.47848452880908 21.626537217039623
2 21.289100779506867 0.0 9.334638503980752 9.846292703347792 16.023761481000648 20.283556690087664 22.447606286640006 13.796995904906257 10.643383108767626 22.523992985259078 27.240027019076177 15.082146398971204 6.125073060788744 22.056217717460083 6.2548854505898035 25.75366909781983 21.50108983284336 16.381800877803393 21.586281291598144 11.655637777487769 13.249529652029164 31.992381593123074 12.725167032302561 20.827940080574457 27.718402407065238 7.645083387380415 22.196160839208208 30.265397073225394 8.93725975900891 26.900856268899695 17.93939541902123 9.000018888869068 17.239620993513746 21.373250197384582 20.22820921386765 24.45078321853924 30.6203510103983 14.824832275611081 27.429124521209204 21.754806457424532 23.995457653481004 21.564796683483944 15.087942735840429 8.038907886025315 32.467912282744635 19.923632700890668 5.087115096004807 10.523578288776113 10.110058555715689 10.110058555715689 10.110058555715689 10.110058555715689 10.110058555715689 10.110058555715689 10.110058555715689 10.110058555715689 10.110058555715689 10.110058555715689 10.110058555715689 6.387901376821655 20.48465972380308
3 22.102338337832037 9.334638503980752 0.0 15.851158317296562 12.770631934246637 17.73688912972058 18.05717364373505 14.305228834240996 14.429217581005563 13.251045543654282 18.292226655057608 9.268435898251658 15.42036588411572 16.674380108417825 6.0537211696608555 20.654820744804343 24.56178177575886 23.374672874716342 14.254132313122396 17.06410548490603 5.0849778760580655 23.00069364171437 17.495564923717097 20.516894989252147 18.78107611400369 7.074023466175385 15.364018484758471 22.782699401080638 17.765989980859498 17.587063654857225 20.362051959466168 6.690497141468637 19.417819651031884 12.487786833542604 20.989663837231884 16.2780973089609 21.838744744146815 17.89573401679853 22.527141407644248 13.2651015827245 14.70685853607085 16.396686616508834 16.50968455180171 11.877043571529068 24.06017165358552 18.711900170746954 11.824003044654546 19.60235434839397 0.8560981252169637 0.8560981252169637 0.8560981252169637 0.8560981252169637 0.8560981252169637 0.8560981252169637 0.8560981252169637 0.8560981252169637 0.8560981252169637 0.8560981252169637 0.8560981252169637 10.471910236437285 12.157504020151505
4 30.936523980563813 9.846292703347792 15.851158317296562 0.0 13.762209851619033 15.946545958294543 31.96520064069675 8.53272664510003 20.05443442234161 28.320836498945436 33.852075032411236 15.852594109482524 8.633265894202495 31.286571240709645 15.624647708028492 35.128402753327684 30.480419550918256 7.55724923500608 22.394546925535245 20.233870712248805 20.83021315301406 38.44545694877355 3.2337451971359767 30.630798748971596 34.3445217756777 17.21437596893945 22.24654696801281 30.22240526496857 13.928426903279496 32.25734775210138 27.301738039912404 18.37123283832634 26.700102546619554 24.736606234485762 29.905726140657414 26.098221395336502 37.49862162800121 6.336269249329608 24.38234279145464 24.285739436961766 28.473484437279534 19.75748081107508 8.210845997825071 4.325797961070305 39.87342222583861 29.76981860878564 4.799822080035884 8.649440444329333 16.696896597871113 16.696896597871113 16.696896597871113 16.696896597871113 16.696896597871113 16.696896597871113 16.696896597871113 16.696896597871113 16.696896597871113 16.696896597871113 16.696896597871113 5.393547626562688 28.008612175543437
5 34.57015452670121 16.023761481000648 12.770631934246637 13.762209851619033 0.0 4.966335067230161 30.492285712947133 5.8013532903969915 25.488318893171435 19.496354941373017 25.451159266328126 4.725036296156887 19.72106457572714 28.78620683591362 17.473026183234545 32.714108577187304 36.3169785637517 19.90887812007497 9.289313429958105 27.312335088746988 16.859794779296692 29.37091547773069 12.746160833756964 33.17688092633181 25.910435040732143 19.00246552424185 8.735819137321926 16.491505207227146 24.383328402824745 22.298209614226877 32.28634448183938 19.1247245208918 31.407756112145293 13.552681358314304 33.449986846036275 13.202790765591946 29.145615450698585 10.598161349970097 11.466546995499561 12.330198700750934 17.9332863692074 6.056563051764589 7.729271375750757 10.274415798477303 32.1965703142431 31.45297658410091 13.63196625582678 21.81383579290905 13.149992851709085 13.149992851709085 13.149992851709085 13.149992851709085 13.149992851709085 13.149992851709085 13.149992851709085 13.149992851709085 13.149992851709085 13.149992851709085 13.149992851709085 10.836711309248761 22.009323297184764
6 39.475922636462855 20.283556690087664 17.73688912972058 15.946545958294543 4.966335067230161 0.0 35.3876998404813 7.4585387308775175 30.166735653696442 23.38513758779281 29.26588430237501 9.247321990717095 23.168715631212706 33.62141395004083 22.319469706962124 37.52358277137193 41.0617768733892 20.674089097225053 11.328053142530717 31.807787788527516 21.739299804731523 32.848613973804135 13.983214079745759 38.12297784801182 29.701474845535873 23.883207908486668 10.085106841278384 16.214560000197356 28.14646812656963 25.63625908747218 37.08409001175572 24.059014526783926 36.222500024156254 16.787019747411986 38.355681300167255 15.043202318655426 32.88005170312237 10.96496694021464 8.534472684354904 15.168702647227285 21.20588946495761 5.841860662494443 8.09654247194443 13.432538702717368 36.07383805474544 36.414801660863134 17.103475319361266 24.511617898457867 18.108517885238427 18.108517885238427 18.108517885238427 18.108517885238427 18.108517885238427 18.108517885238427 18.108517885238427 18.108517885238427 18.108517885238427 18.108517885238427 18.108517885238427 14.4603741307063 26.509138424324544
7 12.005132235839804 22.447606286640006 18.05717364373505 31.96520064069675 30.492285712947133 35.3876998404813 0.0 32.307672463363865 16.096327034451058 17.47600183108253 16.527960914765014 26.261235614494606 27.283735008242548 2.6133396258427632 16.348492896900314 3.554533443364966 17.52023572900776 38.828887648244574 28.465318968878602 18.93257172177092 13.650073992473446 19.7474114759378 34.383265813473855 9.250518904364231 16.70875040210967 14.816385524141843 30.084042414542626 35.02622765871312 25.854232922289533 20.360284673844813 14.505986901965684 13.593999264381322 13.803276422646908 23.329213017159407 11.507696381118162 28.218606698417975 17.44023222322455 35.48255007746766 38.44192903588476 25.232596854069538 21.57323842171128 32.72705040177009 34.441753555822324 28.829877072231856 16.78452013016756 7.118912838348282 27.20785665942836 31.84084684803468 17.498513079687655 17.498513079687655 17.498513079687655 17.498513079687655 17.498513079687655 17.498513079687655 17.498513079687655 17.498513079687655 17.498513079687655 17.498513079687655 17.498513079687655 27.13798002799766 11.4859026637004
8 34.35924615005399 13.796995904906257 14.305228834240996 8.53272664510003 5.8013532903969915 7.4585387308775175 32.307672463363865 0.0 24.25651162059376 23.979912009846906 29.89400970094176 9.453226539124088 15.86190505582479 30.979163126204686 17.267486672935352 34.95973741320149 35.20080510442908 14.13305289029939 15.054340636507467 25.449396770847045 19.18681349260476 34.1078483636831 7.012520516904033 33.39276388680638 30.372881588680386 18.952252108918348 14.534617022818317 22.154670568527983 20.973288631018267 27.25468451477654 31.452863589822787 19.5318387255271 30.670566281045414 18.78724098956523 33.252838074365926 18.950542155832903 33.6243959053542 4.878067240208974 15.849736906333808 17.810512513681353 23.02442225116626 11.465282552122298 2.3514574204097327 6.187322522707218 36.4683052526437 31.988340688444595 9.91278225323244 17.05502494867715 14.95701106504906 14.95701106504906 14.95701106504906 14.95701106504906 14.95701106504906 14.95701106504906 14.95701106504906 14.95701106504906 14.95701106504906 14.95701106504906 14.95701106504906 7.513200383325338 25.43572644922885
9 10.94828717197352 10.643383108767626 14.429217581005563 20.05443442234161 25.488318893171435 30.166735653696442 16.096327034451058 24.25651162059376 0.0 24.43700047059786 27.246380530264936 23.19708981747495 12.832983908662865 16.921229506155868 8.432283913626248 19.647369798525197 10.953055646713386 25.40417485375189 28.681740811882392 3.2646273906833527 14.766747780063152 31.74870157974968 23.139122368836723 11.110006480646174 27.644385542095158 7.428950935360928 29.748267176425585 37.18781585412083 10.005532069810181 28.782662142338395 7.302517374166254 8.356712272179772 6.649191830591143 26.33475946349235 9.970167701698905 30.55498892161475 29.819415755510708 25.444540475316117 36.39572200135615 27.44020772516127 27.361291343794427 30.279714727850394 25.692727764875414 18.67992644525133 30.57744691762215 10.993936146803836 15.54906479502867 16.927358447200202 14.6932368115402 14.6932368115402 14.6932368115402 14.6932368115402 14.6932368115402 14.6932368115402 14.6932368115402 14.6932368115402 14.6932368115402 14.6932368115402 14.6932368115402 17.005034783851517 19.965250010956535
10 27.427492484731445 22.523992985259078 13.251045543654282 28.320836498945436 19.496354941373017 23.38513758779281 17.47600183108253 23.979912009846906 24.43700047059786 0.0 5.957649536520255 14.83134518511386 28.641024073869986 14.916086618144854 17.752951416595494 17.802021121209805 31.852765343059307 35.84995269174005 13.216399509700059 27.626443274515086 9.92375775601158 10.199495085542226 29.24555200368083 24.919892856912526 6.423152185648414 17.709398634623366 14.92969470551893 17.935359489009414 30.468413545834643 4.4565251037102875 27.77851155119727 16.35767611856892 26.808531925489692 7.163035390112212 26.518029564807417 11.559852075178126 9.671203647943726 28.59861954710402 23.332896005425475 9.18522683443365 4.122182916853642 18.764497648485026 26.31822342028428 24.04229281911357 12.715807642458264 22.553053008406643 24.83855664083563 32.851725677656574 12.437538341649445 12.437538341649445 12.437538341649445 12.437538341649445 12.437538341649445 12.437538341649445 12.437538341649445 12.437538341649445 12.437538341649445 12.437538341649445 12.437538341649445 23.00478993601115 6.013681069029185
