param n := 48.0;
param numVehicles := 4.0;
set Origin := 97 99 100 101 102;
set O := 99 100 101 102;
param Ok := 1 99 2 100 3 101 4 102;
set S := 107 108 109;
set F := 98 103 104 105 106;
param t:
 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109:=
1 0.0 7.289848832451877 24.330461565699903 22.017757288152673 19.921344934516846 23.487697545736577 7.082987222916612 24.051579989680512 22.574270043569516 31.933313075846044 18.361842282298365 17.63546358902992 10.168754102642074 13.07572789560872 30.206219823076175 25.64507102739238 15.705837513485234 11.891305899689907 26.01590936331075 27.45967399660819 10.364291196217907 12.878062121297598 20.678708083436934 14.67539777995813 11.599267907932811 29.654328790245785 32.570249246820325 23.442747279275952 31.43471533193835 30.057624190877096 26.750708177541767 18.601401345059998 5.131024459111455 5.067317238934228 12.377946356322603 10.965975925561755 27.535680779672035 24.799384024608354 28.804696978097166 1.5859646906536087 21.761047768892013 9.701194359459047 30.05150305725156 15.083293539542352 23.07297709442802 9.833432361083286 21.6495798573552 20.857336838628274 31.022923782261405 13.845115961955681 31.402294438464207 23.665488966002794 10.19811060932367 0.6587169346540276 9.93575945763584 29.3160058671027 31.069103173410078 35.57991995494088 23.402231090218727 22.485795160500775 24.910329504043098 2.6320623092928486 26.14608383678137 23.51436190926728 30.40414083640582 20.79886496903136 13.309686397507646 9.147067945522215 18.94211899445255 6.403032094250346 25.0468662311276 9.857871778431692 26.078539836424895 9.410276085216628 13.124947390370751 25.87295924319443 29.17959458251605 13.787789525518585 13.604492934321364 21.310155794831722 11.914832604783 27.29234793857062 11.150959241249158 16.0259594408572 21.99245406952121 7.117583859709699 23.38345577539813 8.909771938719867 30.62015466975959 28.666209794808942 12.717243726531313 2.9706416815226966 26.583411443981376 10.057007507206107 27.050124879563867 18.676224564938174 13.785331334429362 13.785331334429362 13.785331334429362 13.785331334429362 13.785331334429362 13.785331334429362 13.785331334429362 13.785331334429362 13.785331334429362 13.785331334429362 13.785331334429362 16.385950079259977 19.172150635752892
2 7.289848832451877 0.0 25.122403228990656 20.344613537740155 15.483323932541099 19.725034854215085 12.46692857122395 29.669053304748367 18.98210789138024 33.81541950057695 24.911223896067412 13.137113229320967 15.000135466054964 8.376676429228956 31.89758693067549 21.302738321633676 9.632081602644364 17.766980722677673 22.00943624902737 21.50898844669363 16.758702217057262 17.936744966687797 24.258279576260144 21.367764974372026 8.666161318600063 35.103555717334395 30.981016768337348 18.315895828487342 29.69184143834801 26.92223950565777 24.04256267538883 21.586453993187487 8.498090373725146 8.248859315081086 16.124660988684383 12.699401088240341 30.381358297482354 29.357175068456435 27.138717139909172 8.224364048362645 23.825136473900837 8.012846934766694 29.816001945264222 7.827130764207278 17.689001554638406 16.8754922891156 16.213520900779077 13.783118515053117 35.85944204808547 20.823922877306284 32.24851115943184 28.847662782277528 15.247444507195295 6.773544124016614 14.415992924526568 33.301209587641104 32.148043113072994 35.466976753030416 17.714990826980408 23.1134087490357 27.90264682785488 4.658240010991276 27.226436637944378 16.52576775826164 36.33831239889932 13.823758389092308 18.643907315796223 16.068350133103273 22.8373338198661 8.89357993161359 26.42582411203102 10.767895430398642 28.49854803318934 12.353242489322389 19.537891902659304 25.11619724400969 29.482127806520342 18.410487554652104 20.89430783730344 19.360910825681728 14.49932757061513 31.043160277265585 18.29309257616109 9.006275589831793 14.987060152011134 9.518534761190926 17.810927544628328 12.299439499424354 34.911298457662674 31.729561862717237 5.546617708117263 9.777267511938087 27.523452472391615 3.0435610721653017 30.0567255701615 18.04240660222466 15.26858238344346 15.26858238344346 15.26858238344346 15.26858238344346 15.26858238344346 15.26858238344346 15.26858238344346 15.26858238344346 15.26858238344346 15.26858238344346 15.26858238344346 12.25763468210731 23.91672235069011
3 24.330461565699903 25.122403228990656 0.0 8.543624757677506 17.116007478381164 15.111465316110149 30.7623289755506 19.454326922307025 14.472471661744583 9.287282702706964 22.450787157692268 17.488135635338605 16.303662655980098 19.175469850827643 7.261240940775894 17.611733929400593 22.026508484097064 18.319665608301914 16.50401466310546 24.913484862620084 20.25401935419239 15.723204380787015 9.728442835315423 22.177091333175323 17.0544982922395 21.717352693180633 11.60193707964321 19.893350848964584 11.243920312773476 14.98767987381636 12.160195557638044 8.37832942775587 29.42204187339825 19.299688909409912 13.326512672113436 13.3777488390237 8.879205595096895 14.637227333070973 9.468166876433894 25.729635597885952 4.654192088859246 17.127041659317584 6.506357813708067 27.201472018991918 20.763885570865583 23.34373080722102 20.610056671440766 28.089481661290943 19.508731378539203 23.882167154594658 7.1620019547609735 17.076639716290792 16.685038207927484 24.709472920319442 33.817980602040684 14.532442327427278 7.028559169559576 11.485602117433807 22.055678361818757 2.022515265702585 8.166198870955814 24.40802572925553 2.228977343985353 28.788665547399027 24.993504836256957 27.32465114141441 16.401864528156548 29.594632013255374 10.945102283670078 30.630985945607428 2.2933198643015333 14.805968120997694 6.484553955361927 33.735263212253145 20.4137648658938 5.390224114079117 4.9880645545141045 14.321392809360407 28.29555675366717 9.556908495952024 12.601095349214686 12.331626981059717 29.59548675051654 25.72305705004753 28.120638186214762 17.251875260388363 21.58902619387915 33.2040000602337 16.72266629458353 10.41279213275671 25.61557776041758 26.38645728399324 2.4089541299078325 27.317045960352303 9.211177991983435 7.688845166863486 10.546916136956812 10.546916136956812 10.546916136956812 10.546916136956812 10.546916136956812 10.546916136956812 10.546916136956812 10.546916136956812 10.546916136956812 10.546916136956812 10.546916136956812 16.819198554033424 13.985329456255222
4 22.017757288152673 20.344613537740155 8.543624757677506 0.0 8.83736272877831 6.621789788267217 29.053867350148067 25.77797788811217 5.933444193720878 17.461055409109722 26.650454705314132 9.720387029331702 17.370022567630706 12.761981350871816 15.473743955487954 9.275000808625302 14.742487442762162 20.54133354969925 8.349626578476428 16.39347931343435 21.85874012837885 18.240264252471786 15.92532787731543 25.20684113489828 11.679200828823863 29.0844151393835 10.699761679588944 11.353167839858617 9.477897868198411 9.038247617763078 5.484210061622366 13.286649540045829 26.64712892602128 17.15429800370741 14.851888499446796 12.115068633730475 17.292770512558132 21.800619899443227 6.863997960372657 23.587517546363372 11.386342169458986 12.768502496377561 10.163058201151856 20.34547704036453 12.245408772270528 24.577375368415563 12.188683275891616 20.144942194009893 27.430628210086624 26.41711838940803 14.00996973587024 23.613177422786627 17.877375198837218 22.186605869307726 31.953516739163472 22.71176831512685 14.367774218715994 15.629813178665955 13.545230895041989 7.14445827197556 16.094968157781487 21.178338461739628 10.572940555966444 20.535328095747584 32.04362351545156 19.333255183750097 19.18791546781463 29.393664895687984 16.287697074786234 27.656708842521375 10.809288598238092 12.37248366335555 14.860689755189696 31.097660683723465 23.06497431171342 5.275583759168269 10.67085938432327 17.14874782600759 29.9870385333397 1.180579518711044 12.739481936091439 20.37361283621538 30.141957069838714 18.530798687590345 20.012265039220324 15.274059185429392 13.070830119009274 30.72683374511601 24.886681176886565 18.856530858034308 19.246497551502713 24.675568889085415 10.444878936588974 21.840225365137606 17.52052659025978 4.04199158831386 10.19224744597579 10.19224744597579 10.19224744597579 10.19224744597579 10.19224744597579 10.19224744597579 10.19224744597579 10.19224744597579 10.19224744597579 10.19224744597579 10.19224744597579 9.467941064455355 19.342231205318587
5 19.921344934516846 15.483323932541099 17.116007478381164 8.83736272877831 0.0 4.51334908909116 26.79928693081217 31.639388679302893 4.0927961102405295 26.243478199354595 30.531323783943595 2.359059134485611 19.692276049253426 7.161612388282403 24.238330718100205 5.841541234982426 7.036585819841893 23.32448370275321 6.549208501796228 9.212604409177677 23.87177789776036 21.672444163038 22.51019911062539 28.141908748341862 8.412729877988477 35.80271721531761 17.49270019179429 4.00328864809921 16.100648434146994 11.858221283143607 9.685648145581172 19.482257877361135 23.435149071426878 16.230520632438136 18.203747855867483 13.8778708741651 25.47612851278624 28.626788153755562 13.962728959626768 21.456073918590043 18.929019837276307 10.527678756497084 18.727650253034952 12.715413009414991 4.281302605516223 25.869690218477682 3.6084151645840317 11.383757024813908 34.79197022302704 28.7656951941023 22.83149719138016 29.79099259843485 20.205497568731136 19.82180627490845 29.294708122799243 30.48237536675907 23.204991962937626 23.888603475297586 5.372695785171538 15.415877788825389 23.862048948068143 18.13698651926499 19.256847613251757 11.709787359299057 38.34232924588698 10.552109173051612 22.686236355993476 28.719535720481275 22.239718343540233 24.12022993256905 19.284317462643056 12.765158988434104 23.063901838153924 27.65540236554153 25.890630660530462 13.964490538505155 19.469065206116085 21.048266151871037 31.191887470943463 7.690630403289447 15.572517458651316 28.061197408521256 30.176649582085815 10.590395648888668 11.183223327824585 15.078597812794133 5.013272384381284 27.48937169161929 32.59046289944345 27.052551229043075 12.365633020593808 22.88382293236862 19.193181810215833 15.871284510082981 25.57369226373071 10.088813012441056 13.73288083396925 13.73288083396925 13.73288083396925 13.73288083396925 13.73288083396925 13.73288083396925 13.73288083396925 13.73288083396925 13.73288083396925 13.73288083396925 13.73288083396925 3.5394937491115868 24.912968831514238
6 23.487697545736577 19.725034854215085 15.111465316110149 6.621789788267217 4.51334908909116 0.0 30.507403494889566 31.876105220054722 1.0141104476337872 23.73249999473296 31.85239011440115 6.6863759989997575 21.563460390206394 11.349159792689502 21.79799926598769 2.85667288991932 11.546259827320707 25.070701705377136 2.58919369688712 9.805756676565046 25.96996919520699 23.083121539341253 22.21091641513245 29.891597816108792 11.913618761736503 35.494015044793116 13.25728478988062 5.061367404170537 11.864847575927808 7.351186298822795 5.376134298917765 19.381389939836616 27.378526256904333 19.302639197788473 19.561109682224064 15.761451329113065 23.909610870944764 28.211665813985533 9.968406492514237 25.059786192224383 17.919633031956877 13.810562479493731 15.328148355231951 17.199591157931632 6.124137163715392 28.30406684559659 6.570042617822201 15.240990650216935 33.9921465047443 30.788566774047798 19.8405653145267 29.817337372743395 22.087616530535836 23.47052662383186 33.14075756526999 29.323536621628705 20.36496884358039 20.112302702574855 7.419818057068515 13.765746765068725 22.695252807580708 21.957672918594994 17.049653720823777 14.980654191322886 38.331137055923605 14.378840565219436 24.086059868729052 31.936711728041132 22.330573122963056 28.1543745091238 17.394682520816527 15.162115023966807 21.478800711399135 31.695053241791534 27.660160881672397 10.924556009284771 16.445700349939496 22.219237880719493 33.72666630427621 5.807952134788992 17.068125263191618 26.97308287904814 33.15458272999375 15.038045085715098 14.788783993283557 17.832300580687846 6.916034991235946 31.47618992190764 31.494366480372324 25.470442791596696 16.87253768702266 26.401737064064555 16.85071499966693 20.31259963667871 24.142312896655117 9.561077135971658 14.799879999513509 14.799879999513509 14.799879999513509 14.799879999513509 14.799879999513509 14.799879999513509 14.799879999513509 14.799879999513509 14.799879999513509 14.799879999513509 14.799879999513509 7.47237900537707 25.263341980031065
7 7.082987222916612 12.46692857122395 30.7623289755506 29.053867350148067 26.79928693081217 30.507403494889566 0.0 26.723814847435236 29.60929002863797 37.700254641049845 19.721971706703158 24.473826427430588 15.17615300397304 19.772441832004464 36.110676648326596 32.58298869041942 21.918426950855757 15.37000325309009 33.01358968667297 33.82569230629286 13.24065980229082 17.24710248128653 25.713220646196774 16.090375259763213 18.594838531162353 32.310112658423215 39.538960886700096 30.158006631738775 38.4312177793002 37.13830421545927 33.83277901680558 24.163940241607946 4.1947204912842535 11.934820484615594 17.93357989917239 17.609383862020838 32.819112724142926 28.74558226928096 35.802682860366765 5.497277871819834 27.704517248997497 16.764291813255934 36.73422382465703 19.949869673759775 29.69061515024571 11.014351546959086 28.23524846711996 26.103717129941476 34.41248732655052 14.462880764218447 37.682418446803545 26.953777100807226 14.991745195273296 7.039547712744051 3.0609344978290554 33.64126686080653 37.25360825477178 42.16862155679267 29.88891071952941 29.017782203331805 30.181615728784298 8.685208805780087 32.42392511711066 28.893777669249136 32.28106776424844 26.21810710177224 17.305064345445235 5.289703961470811 23.830027864020636 4.610846343134848 31.220544133630984 16.770861635586886 31.678748018190365 4.31876695365703 15.438998154025409 32.73347522033064 35.70150562651385 18.483369606216286 11.773906403568866 28.372246157116287 18.162568320587262 31.894991268222665 7.906842606249349 21.41757381217583 27.353964977677368 13.915485043648317 29.923407559968833 3.5404587273402868 34.6101895400762 33.76292670963227 17.90565553114434 4.428238927609936 32.91002522028812 14.292146234908177 32.237631240523854 25.606000078106693 20.335007548560192 20.335007548560192 20.335007548560192 20.335007548560192 20.335007548560192 20.335007548560192 20.335007548560192 20.335007548560192 20.335007548560192 20.335007548560192 20.335007548560192 23.287604685755035 23.253226270777997
8 24.051579989680512 29.669053304748367 19.454326922307025 25.77797788811217 31.639388679302893 31.876105220054722 26.723814847435236 0.0 30.94834328360728 19.035735867047535 7.698930834862722 30.636795981303266 14.689237556796472 29.11998145603805 18.761506122910284 34.72088904391706 32.89192642579635 12.162800993192317 34.016628521944966 40.79339539680412 13.846386098906818 11.761914470017201 9.947795936789214 10.794132109623266 26.13019900421732 5.633747243176606 30.90117674134757 35.460035250969504 30.670254319128166 34.042553370744685 30.799831687851803 12.515766696451319 28.19576493021603 21.43159247466226 14.32816359482261 18.872571631868297 13.351969143163863 5.481001733260079 28.890879183576256 24.47390136451481 14.974474949059148 24.505003244235652 25.130880605342902 35.83044431764697 35.916052622747955 15.711115173659698 35.11589429304058 39.65375392065674 8.050249437129263 12.741910688746803 22.309051526230334 2.428007413497742 14.42218346853208 24.703913374200454 29.277301788245445 9.758532061739613 21.3355322408418 28.08916467252097 36.988410076671315 19.51533315114041 12.026922465867983 26.009459586850323 19.09657016325183 41.476986438264774 6.865869209357252 39.15951097753903 11.025475409251067 22.510636063869896 9.545668965557102 29.47934829673139 17.762077355985138 20.769577752087308 14.441985597555483 30.979246020521547 11.325696093397527 24.72189717639 22.94233553934734 11.550269260930675 17.25733050039895 26.23831595205759 16.80558430998458 9.698899112785947 20.787071559024373 35.51253305524685 40.27888479091744 20.50707087811421 36.650334459592585 30.216965962849414 9.468187788589747 13.000708442234984 33.46239471406671 23.91942348803583 19.71703527409737 32.69908677623887 12.558444648920503 22.315384827513057 18.027417008545623 18.027417008545623 18.027417008545623 18.027417008545623 18.027417008545623 18.027417008545623 18.027417008545623 18.027417008545623 18.027417008545623 18.027417008545623 18.027417008545623 29.337685048415118 6.728726774063574
9 22.574270043569516 18.98210789138024 14.472471661744583 5.933444193720878 4.0927961102405295 1.0141104476337872 29.60929002863797 30.94834328360728 0.0 23.24045317974673 30.852844277310965 6.082820727261326 20.549379844657114 10.62139463535745 21.283846644814936 3.834033906996651 11.094852500146184 24.05794770964473 3.5871292142882156 10.467648637588098 24.956321042974263 22.07666152297489 21.325327008043747 28.879618972555715 11.026898929436145 34.6268807142659 13.421496935886102 5.468500708603776 12.027785997431113 7.967682724606947 5.593031378420829 18.468188866264065 26.531469767052105 18.33806151151206 18.554041284852204 14.747918361585814 23.214313687895235 27.349637584436106 9.970895446247544 24.149992132503893 17.114875518098284 12.883404518992641 15.081958758728922 16.797614235360925 6.442001241850237 27.295842687119958 6.666753332770007 15.204599567236226 33.18780553155029 29.774456972378186 19.471756469307024 28.90797599279479 21.073534492343708 22.57007523248427 32.266849861738905 28.56791157925269 19.953122061471984 20.030538784565927 7.751830751506382 13.047955395386666 21.928706300190168 21.091198638294603 16.464616120638826 15.132799476633528 37.43270206650863 14.350247523997625 23.080428505554224 30.97307863290312 21.40479245402767 27.329696229559524 16.74234153277253 14.16175412863816 20.780971392117358 30.868609622074008 26.647545177745734 10.52975555271821 16.07608036804992 21.220531944322225 32.720107823783216 5.02340521956969 16.056420522644515 26.20260941204139 32.170539193491926 14.683005823059528 14.838156219692527 16.84607835669774 7.25912666923508 30.63591630749764 30.731659050562172 24.781252672131004 16.34031444005898 25.477723367679463 16.296559882380084 19.682258915073746 23.423297547527334 8.643364159862756 13.796777159902236 13.796777159902236 13.796777159902236 13.796777159902236 13.796777159902236 13.796777159902236 13.796777159902236 13.796777159902236 13.796777159902236 13.796777159902236 13.796777159902236 6.730160473569706 24.318862226674998
10 31.933313075846044 33.81541950057695 9.287282702706964 17.461055409109722 26.243478199354595 23.73249999473296 37.700254641049845 19.035735867047535 23.24045317974673 0.0 24.752914818259285 26.747575665843062 22.544708026497037 28.392091293175287 2.0261984108176567 25.928666452403604 31.31090468191553 23.314715181618666 24.65673782153673 33.46313440190563 25.520152037164667 20.901532192640808 12.511681741476641 25.853764754866937 26.127973132258077 18.732002669228933 15.433442778589619 28.70862539377321 15.933545117142009 21.606977576699613 19.7211750157033 13.538528428156436 37.05761676093054 27.13123933770811 19.779861475753563 21.39561263436969 5.839301328069993 13.569351495189444 15.564467867550112 33.164998658224 10.190002355249973 25.947819792807255 9.637447794929942 36.43004940979356 29.66063337152462 28.585509965715147 29.649514397372517 37.34702001498915 15.246411381043082 27.871673505550397 4.795950375056022 16.728335840722472 22.774379464652814 32.40623372130738 40.74084780659332 10.246199880931465 3.8435754187995324 9.791836804195626 30.967932962986083 11.230869779318072 8.065629299688895 32.4749001538111 7.065316411881353 37.951235500310126 22.362450849582654 36.572258612232304 21.204841428315373 35.524228239329844 14.427392418590406 38.33609787132748 7.48079835311713 23.14082539582372 6.08053714732506 41.14869859424475 24.703888115031607 12.876334882255899 7.683454431439024 19.51499054573176 32.70793579546101 18.570425089372616 20.058645417874057 9.384286653763299 34.92896608833419 34.99611572732037 37.33974022405619 25.169340476063333 30.48364755077712 40.536779349129354 12.004330052110364 6.0569711902897465 34.76437745739163 33.532111475420095 7.0569398467040925 36.206751027950574 6.637193684080644 16.961303015983177 18.635840415715087 18.635840415715087 18.635840415715087 18.635840415715087 18.635840415715087 18.635840415715087 18.635840415715087 18.635840415715087 18.635840415715087 18.635840415715087 18.635840415715087 26.10499086381759 16.404833068336902
