param n := 18.0;
param numVehicles := 3.0;
set Origin := 37 39 40 41;
set O := 39 40 41;
param Ok := 1 39 2 40 3 41;
set S := 45 46 47;
set F := 38 42 43 44;
param t:
 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47:=
1 0.0 16.10641437440376 25.960469949521332 14.522259052915976 31.230155939412153 14.289810915474003 19.24915977387065 22.00651994296236 17.894751073988147 27.14681403037933 24.984713806645853 16.4497929470252 22.741066026024374 14.764943616553365 22.396272279109308 16.35148005533444 23.55906661988119 2.3114411089188494 19.181518709424445 10.882119278890487 18.3943558734738 17.548338382878306 13.952803302562536 17.498071779484732 20.48849286794907 8.999826887224 21.736083363844553 18.48692510938474 27.853961513580074 13.343736208423786 13.09828156667889 21.956927289582215 8.64136679003964 9.77712943557566 16.448334262167702 8.735597060304464 6.962576534588328 6.962576534588328 6.962576534588328 6.962576534588328 6.962576534588328 6.962576534588328 6.962576534588328 6.962576534588328 6.962576534588328 8.870483188643108 16.56108305637044
2 16.10641437440376 0.0 41.13552129243047 1.7864780995019216 45.509598196424456 3.8466296936409146 35.33773439257248 27.99080220358109 4.495411438344659 27.572077759936775 20.81451964374869 20.033249961002337 20.706582238505707 26.312366674246544 34.05937480342233 19.42225167172952 32.00420403634498 13.860184702953998 4.074445729175932 26.886533729731692 24.998558038414934 29.463777693975363 29.204437608007453 12.370702324443831 6.768085401352438 18.05525042750723 31.05544873287134 5.555636417189304 31.993958492190362 9.384440313625529 19.549564189515838 37.776590105513755 23.22062850139935 8.841062605818374 1.2167908612411569 11.818296662379057 19.08147268949648 19.08147268949648 19.08147268949648 19.08147268949648 19.08147268949648 19.08147268949648 19.08147268949648 19.08147268949648 19.08147268949648 7.810160049576449 30.384315032595353
3 25.960469949521332 41.13552129243047 0.0 39.81324051116663 6.876419998807518 40.04742398706813 10.61667405546577 24.90891968753362 41.45017312388454 34.43405535222362 38.793249773639744 28.007408876938257 35.537091890023866 29.41336906918349 31.61100447628958 28.597522759847575 20.686214636805833 27.829937980527372 44.70516234172514 15.67977168201119 23.905870241428147 14.755417852436437 20.636468690161113 36.376314546693706 43.52386825639467 24.079638286319835 18.941175676287887 41.63692226858272 29.30661966177607 34.54478113984803 25.157161763601234 5.961461565757176 24.0037867845888 35.72345632774074 41.75066586295361 34.260200816691075 22.20568611864988 22.20568611864988 22.20568611864988 22.20568611864988 22.20568611864988 22.20568611864988 22.20568611864988 22.20568611864988 22.20568611864988 33.326093320399856 11.469808019317497
4 14.522259052915976 1.7864780995019216 39.81324051116663 0.0 44.34464341947063 2.456469010592236 33.77102237125788 27.666677140560264 5.849053598660213 27.860599275679622 21.495969947876276 19.764939058848626 21.125459994991825 24.530587273850582 32.287729248121494 19.188268186576924 31.46950403168121 12.313339758164721 4.939004353105998 25.357110560945227 24.546022406899247 28.51160191921878 27.4689201826355 12.818949254911653 8.333299226596868 17.117259710596205 30.41186847268678 6.894167389902859 31.936139841878198 9.303573936934129 18.945315938247113 36.313796937252384 21.472658056235144 7.066021511430602 1.9455312899051491 10.043324150897451 17.903818810521962 17.903818810521962 17.903818810521962 17.903818810521962 17.903818810521962 17.903818810521962 17.903818810521962 17.903818810521962 17.903818810521962 6.5947500331703255 29.216480417736836
5 31.230155939412153 45.509598196424456 6.876419998807518 44.34464341947063 0.0 44.868642502308894 17.484644920615345 25.1567465305035 45.25040733518318 34.43432020528357 40.08692819361443 29.991597890075816 36.85768462614004 36.11140019439844 38.48739767768146 30.653159380396662 20.156232286813925 32.86697126295637 49.282440239906954 21.700031520714436 25.141935168160785 16.814158914438746 27.394734676576082 39.15042155584023 47.0773986112232 27.705240587296835 19.007056584332044 45.29670098362573 28.341524941329467 38.03784999181736 27.820372750917628 12.836122155853767 30.366555879783274 40.97565252683599 46.24656878082957 39.81437991479962 26.4431105583288 26.4431105583288 26.4431105583288 26.4431105583288 26.4431105583288 26.4431105583288 26.4431105583288 26.4431105583288 26.4431105583288 37.756775497915605 15.129510765388286
6 14.289810915474003 3.8466296936409146 40.04742398706813 2.456469010592236 44.868642502308894 0.0 33.433823831563146 29.36602717427061 8.23855157172667 30.046288556159475 23.879617166110513 21.558446326208202 23.39914878793671 22.902284602196346 30.537528714681546 21.01682307105429 32.930940891508094 12.243399527908904 5.033787043568689 25.16520423123961 26.128131353007237 29.438480735255343 26.514487058964576 15.138329234099777 10.611976818670497 18.15971816961926 31.7486108042541 9.294222291294737 33.86374728230767 11.37244846108348 20.399387539825796 36.244107162406415 20.474822880796797 5.5421746634331175 3.17705838788021 8.434172869938106 18.549493793632212 18.549493793632212 18.549493793632212 18.549493793632212 18.549493793632212 18.549493793632212 18.549493793632212 18.549493793632212 18.549493793632212 7.544250791165415 29.786770889104446
7 19.24915977387065 35.33773439257248 10.61667405546577 33.77102237125788 17.484644920615345 33.433823831563146 0.0 27.449007268023372 36.70681925746222 36.400318679923664 38.485710231201395 27.48529352217291 35.40337413298342 19.092519582286673 21.023609680547253 27.889199988526027 24.894618293920477 21.477584966657677 38.39311839379552 8.52662746928702 25.12758006653247 16.831606578101805 10.26427474301034 33.756716013261716 39.13583672288099 21.134518210737617 22.700035242263393 37.14098598583511 33.04409399575058 30.76107735434505 23.840398402711312 4.661506194353923 14.659817870628542 28.42100188241083 35.697212272108864 26.382818196697638 18.31464572411926 18.31464572411926 18.31464572411926 18.31464572411926 18.31464572411926 18.31464572411926 18.31464572411926 18.31464572411926 18.31464572411926 27.82808380036254 12.347074471306957
8 22.00651994296236 27.99080220358109 24.90891968753362 27.666677140560264 25.1567465305035 29.36602717427061 27.449007268023372 0.0 25.647223709399814 9.525317842465942 15.269793580792113 7.970149308513612 12.190398352802095 35.56145891270492 42.13330924577371 8.611448426368238 5.320893533984682 21.748115872415248 32.04465165983241 22.179040556345083 3.6180989483429005 10.781179341797445 30.515124774445866 17.267733725072322 26.449570204447557 13.091739838539414 6.1625877681376675 25.218406135202123 6.092664770032895 18.644133661825105 9.373831873892343 26.00783651132866 28.28357297089602 28.38940992694283 29.10636253467616 29.171915398204487 15.23999291338418 15.23999291338418 15.23999291338418 15.23999291338418 15.23999291338418 15.23999291338418 15.23999291338418 15.23999291338418 15.23999291338418 22.11536533724912 15.212671823187405
9 17.894751073988147 4.495411438344659 41.45017312388454 5.849053598660213 45.25040733518318 8.23855157172667 36.70681925746222 25.647223709399814 0.0 24.020133638262717 16.736475136658857 17.729949464112973 17.018326592235795 29.726032833191855 37.59121014279801 17.05922530480209 30.101439832672458 15.584011935313706 7.397279499924278 28.180240240281844 23.00601808223231 28.709224301607314 31.629835598687514 8.86914110835993 2.7119306775800878 17.5526146200502 29.436467519048545 1.0609146996813656 29.036878206859633 7.379656631578464 18.08008539802841 38.66380286521231 25.81611403755414 12.551480550118379 5.577828251210321 15.466681738498403 19.264860134452054 19.264860134452054 19.264860134452054 19.264860134452054 19.264860134452054 19.264860134452054 19.264860134452054 19.264860134452054 19.264860134452054 9.024346846171195 30.27921458690763
10 27.14681403037933 27.572077759936775 34.43405535222362 27.860599275679622 34.43432020528357 30.046288556159475 36.400318679923664 9.525317842465942 24.020133638262717 0.0 8.587938751528215 10.713539097795834 7.036904148842728 41.72931995611719 48.94458830146597 10.799638697660214 14.279429260303086 26.13025403626991 31.28816421588202 30.20073667975667 11.273022664751455 20.125383474607386 38.07296752290265 15.234013128522635 23.820294624542324 18.479323039548824 15.604002050756081 23.259073928254324 7.176800679968756 18.699789303625856 14.35851371138392 35.33609882259217 34.79060706570094 30.82586167489889 28.78557979266702 32.42859195216468 21.416035300680655 21.416035300680655 21.416035300680655 21.416035300680655 21.416035300680655 21.416035300680655 21.416035300680655 21.416035300680655 21.416035300680655 24.007135772515632 24.432571866260826
