param n := 20.0;
param numVehicles := 2.0;
set Origin := 41 43 44;
set O := 43 44;
param Ok := 1 43 2 44;
set S := 47 48 49;
set F := 42 45 46;
param t:
 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49:=
1 0.0 12.819665518257485 32.824561048093244 21.09965876501324 0.6620030211411437 12.766798502365424 20.50864344611803 9.576830791028941 34.63477096791604 24.175726834988847 27.815719296829265 32.29264052380975 27.992037510692214 33.00315681870448 25.73774636598939 17.290171196376278 8.608978568912807 44.41660599370465 34.886428994667824 16.68812296215485 10.033799081105819 25.730621523779792 33.984365405286 19.76265731120185 21.748015541653448 29.542681056397033 25.69590574391181 38.92484039787446 44.35148195945655 27.0844395917656 24.554461916319813 32.58267275715729 21.198116237062195 28.709617203996295 4.61138504139483 17.131204744558975 35.62235191561613 30.462437525582224 28.928709753461177 10.215117424679953 17.551471733162433 17.551471733162433 17.551471733162433 17.551471733162433 17.551471733162433 17.551471733162433 17.551471733162433 7.254664706242459 28.626528954799948
2 12.819665518257485 0.0 22.5322059284039 17.980612670317992 13.435994938968978 14.627595017637042 7.724602255132623 3.389386965219522 25.70159621502135 12.11752615016778 17.013602557953444 19.715278339399624 25.464612700765745 23.75034635536922 14.97662512050028 17.463008790010957 20.4958891488025 32.323725651601485 22.629069446179177 7.116327704652169 14.37424432796382 12.913682201448198 22.756147740775457 16.850011750737742 20.719852219550216 21.547267947468423 14.875993143316517 27.611653481818145 32.34211050627339 16.47406264404746 18.063197944993018 23.113387376150648 16.403125677748125 23.338222211642428 8.529923329080983 6.995752997354894 22.87096753528368 18.31653034829468 19.053492068384735 12.182216547082064 5.18037218740121 5.18037218740121 5.18037218740121 5.18037218740121 5.18037218740121 5.18037218740121 5.18037218740121 6.17254048184376 16.4794495053688
3 32.824561048093244 22.5322059284039 0.0 38.18608270037659 33.24321151754145 37.037205618134855 17.170006639486196 25.500356860248058 5.23048601948232 11.506956852269848 5.589764932445729 11.650236392451443 44.82107008985841 35.22846860140247 7.5612456645714134 39.258824281936924 37.418420490448284 31.839368963595998 9.449761901762393 26.347577801384325 36.89739183194389 15.943257509053788 3.7782519767744445 37.40211972602623 41.6374889252462 35.936305041002754 26.86364331210493 32.2073283586205 32.32772432448656 28.049776398395764 35.46943833781415 34.36015628602408 15.193484524624363 40.564794292588246 29.84701378697708 25.663773066328346 20.197721158586184 8.569928121052126 31.020946342753636 34.70554745282085 21.665600014769957 21.665600014769957 21.665600014769957 21.665600014769957 21.665600014769957 21.665600014769957 21.665600014769957 25.82073244507212 22.980126718536606
4 21.09965876501324 17.980612670317992 38.18608270037659 0.0 21.637976430341165 8.977472695586435 21.021767956097317 17.1302046689466 42.30106135784302 26.68008350811519 32.68419189761313 30.820059052506696 7.5524547002944695 15.775178731158643 30.967476422853707 5.287980711008692 29.20038191531063 31.892180483623253 34.63024158160032 11.96897221986917 12.045725050821972 23.372415964123174 37.14515661563429 1.3440297615752412 3.805293681176263 11.268279194269196 14.506338063067467 24.736442751535638 31.517663111341236 14.658088415615456 6.0475780276074165 15.820066877229058 34.371107692362784 7.924138817562449 17.858473171018847 12.590671467399982 28.568629298585538 31.36357026870506 14.086150077292235 10.948287171973522 16.64640261437888 16.64640261437888 16.64640261437888 16.64640261437888 16.64640261437888 16.64640261437888 16.64640261437888 20.3296512513127 19.922618301819668
5 0.6620030211411437 13.435994938968978 33.24321151754145 21.637976430341165 0.0 13.22061965264866 21.11254603310553 10.212241281912606 34.974773651876575 24.716121378565852 28.275387601233692 32.86402580330048 28.47667852822727 33.64724915947811 26.201773146105975 17.74717250719111 7.964471608336614 45.07558469948005 35.42709347378077 17.34987077761676 10.428189679901301 26.342241438419777 34.455271468963936 20.30374802838136 22.21171879886831 30.169668277924437 26.35760967917994 39.586678264284814 45.011394557378466 27.745160947451723 25.162518951806078 33.230114113556695 21.405542927008415 29.279230864214995 5.271535639640503 17.793181840244312 36.255260418317235 30.99878042762328 29.583272300406527 10.725560125233553 18.19483641036654 18.19483641036654 18.19483641036654 18.19483641036654 18.19483641036654 18.19483641036654 18.19483641036654 7.787944016234324 29.282282561303177
6 12.766798502365424 14.627595017637042 37.037205618134855 8.977472695586435 13.22061965264866 0.0 20.612248785612888 12.24582867755384 40.32897568746322 26.036346594712555 31.465060877106215 32.253971414385546 15.294159538856656 23.58165422526588 29.481409803467677 4.5266380460558135 20.41902740093171 38.18742704084684 35.73387692372604 12.100042313975603 3.0752619400629926 24.62803581286985 36.89114435741998 7.751864291897788 8.99386301874784 19.369824470035862 19.181149600584423 31.528390380734628 37.93182990576648 20.016249498844683 13.930197701396777 23.419071288161707 29.767537016017965 16.89844111153452 10.600984859908063 12.866653022445272 32.365810417785 31.784437764415465 20.654907019882707 2.915087648768044 16.07521545734302 16.07521545734302 16.07521545734302 16.07521545734302 16.07521545734302 16.07521545734302 16.07521545734302 14.197906606257135 23.900722834257547
7 20.50864344611803 7.724602255132623 17.170006639486196 21.021767956097317 21.11254603310553 20.612248785612888 0.0 11.093391185746583 21.366696515839784 5.678609688999587 11.66691081649294 12.094693712533608 27.807830911453703 21.066906369944306 10.026687788098322 22.288540643119727 27.853264799660383 25.90883339712539 15.264039046071654 9.210283817559587 21.12489573938769 5.27060110423849 16.424436550457372 20.23363239757014 24.473978099197524 20.350770501383973 11.663794408338994 22.336551031884937 26.036189736595485 13.222023597014186 18.751589799267688 20.272740811247008 16.984475852966437 24.048743168822774 16.25122026187572 8.507185198407285 15.506317809202802 11.180033810324545 16.285650125186898 18.70100852895373 4.6059205377427 4.6059205377427 4.6059205377427 4.6059205377427 4.6059205377427 4.6059205377427 4.6059205377427 13.55162366655745 10.713659692187353
8 9.576830791028941 3.389386965219522 25.500356860248058 17.1302046689466 10.212241281912606 12.24582867755384 11.093391185746583 0.0 28.353778302018235 15.42964471399131 20.062703506756012 23.1046429965927 24.680789371492963 25.205607312659616 17.99255723903637 15.663774896237497 17.587001791095606 35.076580449068864 25.998126855602504 8.186839194707565 11.502163448673471 16.235398978774743 25.942634947129022 15.88120524393536 19.379428371342637 22.479847419411016 16.896543196760692 29.972147737524583 35.051802236119045 18.417731564989214 18.348579672552315 24.64805590710959 17.678806860192797 23.38071547237167 5.16421068509022 8.384357339713045 26.04578468773786 21.664795129425986 20.703329973702296 9.54527443293277 8.002736032133011 8.002736032133011 8.002736032133011 8.002736032133011 8.002736032133011 8.002736032133011 8.002736032133011 3.825674319646146 19.221128582890238
9 34.63477096791604 25.70159621502135 5.23048601948232 42.30106135784302 34.974773651876575 40.32897568746322 21.366696515839784 28.353778302018235 0.0 15.879727201687063 9.81229595966204 16.875272560761797 49.17406458693445 40.280155411815386 11.346415998014526 42.9258121414144 38.15028912079173 36.95851696158817 14.461872077984925 30.346955959370952 39.85594143913803 20.83747518294863 8.694182192707949 41.429732318710435 45.61487463536429 40.79149739835497 31.706963588461132 37.43767214985462 37.462661517836665 32.96171773436573 39.99867677811355 39.41409823908191 14.775242129995702 45.19227765890982 32.21066220989565 29.71061763073935 25.40045645259156 13.773880353771046 35.975497105669014 37.818508273066506 25.65669752715653 25.65669752715653 25.65669752715653 25.65669752715653 25.65669752715653 25.65669752715653 25.65669752715653 28.023314008161133 28.057550285083693
10 24.175726834988847 12.11752615016778 11.506956852269848 26.68008350811519 24.716121378565852 26.036346594712555 5.678609688999587 15.42964471399131 15.879727201687063 0.0 6.0807742928018635 8.490191988406387 33.3593036498066 25.129601349802588 4.737140487678196 27.921278265867414 30.574777186432613 26.48505238809242 10.71108472564754 14.885509732622527 26.283627223045148 5.838604285272293 10.856700235338547 25.908236991350837 30.151180739732233 25.118667241714878 16.08647444283551 24.43385340055882 26.761539716540977 17.47176293337338 24.119610776295705 24.285498636017337 14.617732382281458 29.320697672463385 20.369377015510313 14.185683205260155 14.842869938121803 6.291447210300664 20.55445100215523 23.93991562224061 10.240470692307067 10.240470692307067 10.240470692307067 10.240470692307067 10.240470692307067 10.240470692307067 10.240470692307067 16.928178874291234 13.385486169728765
