param n := 16.0;
param numVehicles := 4.0;
set Origin := 33 35 36 37 38;
set O := 35 36 37 38;
param Ok := 1 35 2 36 3 37 4 38;
set S := 43 44 45;
set F := 34 39 40 41 42;
param t:
 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45:=
1 0.0 24.980100960564588 14.583246414979074 7.6881448997791395 5.7568269037725965 37.00621709929292 10.839380794122881 23.991984078020728 24.02661332772474 35.86048304192234 22.444834595068862 23.483991568726136 26.684087243149243 8.68225086023204 24.143868124225666 23.707973511036325 18.669252797045736 24.55479659862814 27.338790097588447 3.0852610910585834 18.95478831324687 14.577878172079778 22.544352108676797 17.320518352520516 16.834985595479434 28.503428355199663 8.362320252178819 10.614804190374874 22.89061799078391 23.693431410414153 16.396589401457856 25.38971413781573 12.686630758400751 12.686630758400751 12.686630758400751 12.686630758400751 12.686630758400751 12.686630758400751 12.686630758400751 12.686630758400751 12.686630758400751 12.686630758400751 12.686630758400751 22.822940213741084 7.550801281983258
2 24.980100960564588 0.0 16.00464932449318 29.905067129167257 27.89595131914307 32.08534350758926 29.569914507823654 1.7588405271655527 3.7617793662042427 31.16378231216487 43.19119433403063 2.941882390579202 23.10615718807435 22.26799793425534 29.486668241766484 30.155216132536673 22.989502038974223 1.346931327128446 14.145478712295317 26.24817098389905 6.293342831913734 18.288533894219075 12.027704352868005 36.46804299657441 35.29196724468615 9.101515478204714 17.51929644706088 21.56188674490245 7.290027434790625 9.276789962050449 37.04392835539989 13.547012807257547 16.75889602569334 16.75889602569334 16.75889602569334 16.75889602569334 16.75889602569334 16.75889602569334 16.75889602569334 16.75889602569334 16.75889602569334 16.75889602569334 16.75889602569334 21.897136707798126 18.39120974813783
3 14.583246414979074 16.00464932449318 0.0 16.026438656170622 14.494059610750881 41.11254898446459 14.379929485223494 16.025827654133813 17.333861658614907 40.003016086290295 36.844365919364115 13.348002397362684 30.450026272566664 7.632435260125041 32.35953058992049 32.43881286360523 25.377488370601217 16.372199363555282 25.749832931496858 17.28337420760194 10.252685306786706 19.436461612135066 21.273578918461276 31.162086964771795 30.414330964201728 23.483735648316262 12.573555264920103 18.96244920889704 10.526497803163215 20.433730936860258 30.640473951947936 24.172000744663237 16.57325037522815 16.57325037522815 16.57325037522815 16.57325037522815 16.57325037522815 16.57325037522815 16.57325037522815 16.57325037522815 16.57325037522815 16.57325037522815 16.57325037522815 27.398405574047555 7.394094129776819
4 7.6881448997791395 29.905067129167257 16.026438656170622 0.0 2.16688255334709 44.69074915460693 4.376751763579928 29.249210587638085 29.715176593787895 43.54565457080649 25.59564658296406 27.867012757021516 34.36022473733255 8.394008577551014 31.572858280491488 31.049420799750838 26.337253691301985 29.759730106303046 34.42875414533613 9.809008104798364 23.61735573683049 22.186013792477453 29.558378981263502 22.065230567569422 21.983729437927497 34.84710375339678 15.329246426357688 18.298604099766738 26.14234304724808 30.321123462035505 20.43489809125556 32.50003772305503 20.10314572399056 20.10314572399056 20.10314572399056 20.10314572399056 20.10314572399056 20.10314572399056 20.10314572399056 20.10314572399056 20.10314572399056 20.10314572399056 20.10314572399056 30.506269322878534 11.560297055006847
5 5.7568269037725965 27.89595131914307 14.494059610750881 2.16688255334709 0.0 42.73062012187513 5.2910747490467385 27.197201694292005 27.61745658093808 41.58328130390866 25.336097410611604 25.926594917188797 32.33546560666786 6.941258099220918 29.84788582127719 29.373659084288427 24.417678349916887 27.715108731520427 32.26483664920683 8.206710668714962 21.620133579605838 20.115897096575132 27.39310051819618 21.29648092995648 21.08951218022835 32.70056861890937 13.172082599194402 16.351576927012268 24.37671429869087 28.15860287727358 19.858499842636654 30.337283991814427 17.98065916478036 17.98065916478036 17.98065916478036 17.98065916478036 17.98065916478036 17.98065916478036 17.98065916478036 17.98065916478036 17.98065916478036 17.98065916478036 17.98065916478036 28.498001754509033 9.511682501008956
6 37.00621709929292 32.08534350758926 41.11254898446459 44.69074915460693 42.73062012187513 0.0 47.4682062016251 30.509478723832697 28.372498303815263 1.1510847058318514 37.08746440510593 34.27174375487772 10.76359382362601 42.093492133582835 15.092759853651684 16.18402422143516 18.388469865652226 30.758395601851536 18.000638766443817 35.213544496400814 33.16166377008246 22.96085825922019 20.743611353860253 31.889299082921216 30.667577993705336 24.025926412939835 30.684045235268442 26.392226507060748 38.28142212614364 22.951663381986062 34.18948668816191 18.58768646174128 25.59956405878819 25.59956405878819 25.59956405878819 25.59956405878819 25.59956405878819 25.59956405878819 25.59956405878819 25.59956405878819 25.59956405878819 25.59956405878819 25.59956405878819 14.348020072469929 36.88915396156437
7 10.839380794122881 29.569914507823654 14.379929485223494 4.376751763579928 5.2910747490467385 47.4682062016251 0.0 29.162697886169585 29.932681603892423 46.317560600705214 29.96610258275173 27.233901887169967 36.91692316539936 7.308181169073464 34.97849693740427 34.54681056190282 29.297636355173772 29.62256741067526 35.848900959443654 13.476203174485015 23.32421951534499 24.605079556871992 30.96281414858798 26.37704100159834 26.246308159434538 35.49804710121389 17.17057669386791 21.228863841477715 24.880636165500267 31.314177300385843 24.793460428104826 33.97062872541514 22.220254724012502 22.220254724012502 22.220254724012502 22.220254724012502 22.220254724012502 22.220254724012502 22.220254724012502 22.220254724012502 22.220254724012502 22.220254724012502 22.220254724012502 33.14712234870472 12.031114661576456
8 23.991984078020728 1.7588405271655527 16.025827654133813 29.249210587638085 27.197201694292005 30.509478723832697 29.162697886169585 0.0 2.141881415951872 29.571109143892453 41.69495533035141 3.9232394777785364 21.397149062433524 21.85695102250083 27.729348279395246 28.401576083027503 21.2518672120828 0.5940774360300177 12.646668177824544 25.101448563778145 5.886732540212779 16.63386257007073 10.301267106526264 34.94534246505533 33.7526628282866 8.065438363784077 16.294811566876128 20.043741766446704 8.29300066320991 7.613886261299153 35.583486788115636 11.933662807369748 15.209947402933386 15.209947402933386 15.209947402933386 15.209947402933386 15.209947402933386 15.209947402933386 15.209947402933386 15.209947402933386 15.209947402933386 15.209947402933386 15.209947402933386 20.14225657665993 17.691085325666144
9 24.02661332772474 3.7617793662042427 17.333861658614907 29.715176593787895 27.61745658093808 28.372498303815263 29.932681603892423 2.141881415951872 0.0 27.43804847287795 40.77310804930132 6.025309950533664 19.354356305493603 22.663604744170776 25.965494410852262 26.68385946597681 19.661840910759093 2.415153825328731 10.507756373270176 24.88059179360491 7.082981575579594 15.396812657170315 8.304138727164906 33.97807775610622 32.75028549493882 6.25518984524051 16.02045704716317 19.14586472322418 10.33933169987306 5.515044877423937 34.7491504932135 9.804828402374007 14.282260465346514 14.282260465346514 14.282260465346514 14.282260465346514 14.282260465346514 14.282260465346514 14.282260465346514 14.282260465346514 14.282260465346514 14.282260465346514 14.282260465346514 18.25636776579613 18.184360423176837
10 35.86048304192234 31.16378231216487 40.003016086290295 43.54565457080649 41.58328130390866 1.1510847058318514 46.317560600705214 29.571109143892453 27.43804847287795 0.0 36.22265440301138 33.30991155797325 9.626560133297874 40.94653572648119 14.109840679469063 15.222612259398844 17.25081806755842 29.832033789200494 17.125612397809313 34.07852438119937 32.124613678610984 21.81069920933302 19.72771552917367 30.933819421468147 29.69996377102167 23.22518426191706 29.53569697840225 25.24705258044986 37.28806313017612 21.992536915963107 33.21550655943696 17.639038182395318 24.452904694534755 24.452904694534755 24.452904694534755 24.452904694534755 24.452904694534755 24.452904694534755 24.452904694534755 24.452904694534755 24.452904694534755 24.452904694534755 24.452904694534755 13.19729320732096 35.745217134604175
11 22.444834595068862 43.19119433403063 36.844365919364115 25.59564658296406 25.336097410611604 37.08746440510593 29.96610258275173 41.69495533035141 40.77310804930132 36.22265440301138 0.0 42.75412742648363 31.135422528046732 30.962350556764903 22.416973033842012 21.21528203913396 23.658466560620532 42.28549448688049 38.31642431125326 19.575302092177274 38.39706082501628 25.61265663690512 35.061745820765964 6.832807036643137 8.135830135886563 42.62689596956362 26.381141294492924 21.654681987967404 43.572011934268076 37.65519379846557 6.304827991309515 36.678260045972735 26.50839866910108 26.50839866910108 26.50839866910108 26.50839866910108 26.50839866910108 26.50839866910108 26.50839866910108 26.50839866910108 26.50839866910108 26.50839866910108 26.50839866910108 28.131818284639902 29.49561323315723
12 23.483991568726136 2.941882390579202 13.348002397362684 27.867012757021516 25.926594917188797 34.27174375487772 27.233901887169967 3.9232394777785364 6.025309950533664 33.30991155797325 42.75412742648363 0.0 24.861646687216837 19.97452627723621 30.538610642922187 31.11114147696931 23.778600883988105 3.8979830682033487 16.514846896050837 25.03946133605913 4.551028455195594 18.612291207693907 13.7679084831357 36.139286987985805 35.02345785327314 11.907355709812316 16.584287141749567 21.325888117497005 4.403882378084137 11.320087632169637 36.521051737319944 15.6870072352887 16.699112431503657 16.699112431503657 16.699112431503657 16.699112431503657 16.699112431503657 16.699112431503657 16.699112431503657 16.699112431503657 16.699112431503657 16.699112431503657 16.699112431503657 23.262939539103826 16.509280904994014
13 26.684087243149243 23.10615718807435 30.450026272566664 34.36022473733255 32.33546560666786 10.76359382362601 36.91692316539936 21.397149062433524 19.354356305493603 9.626560133297874 31.135422528046732 24.861646687216837 0.0 31.359762371548673 9.486510844351574 10.659420246898984 8.68016082800313 21.76098426082791 10.352851781031157 25.188942732873883 23.069232150203874 12.31639573901391 11.111925305724476 24.91777590396061 23.573049781477156 16.646387836404628 19.973650242256674 16.17087319843922 28.535058156590463 13.867227696983992 26.875224873477805 9.936628804579549 14.871753897909956 14.871753897909956 14.871753897909956 14.871753897909956 14.871753897909956 14.871753897909956 14.871753897909956 14.871753897909956 14.871753897909956 14.871753897909956 14.871753897909956 3.9009055358980436 26.136584780724508
14 8.68225086023204 22.26799793425534 7.632435260125041 8.394008577551014 6.941258099220918 42.093492133582835 7.308181169073464 21.85695102250083 22.663604744170776 40.94653572648119 30.962350556764903 19.97452627723621 31.359762371548673 0.0 30.963248537580807 30.753973141693415 24.56159766790426 22.314828522755892 29.110248161085813 11.751006935577905 16.016262984853864 19.182498377427276 24.265056439250248 26.002769160225995 25.50125683177204 28.334310296882116 11.42373143942031 16.837798074570202 17.871624436519472 24.335567468214094 25.02577631163517 27.289001007732033 16.494081847741633 16.494081847741633 16.494081847741633 16.494081847741633 16.494081847741633 16.494081847741633 16.494081847741633 16.494081847741633 16.494081847741633 16.494081847741633 16.494081847741633 27.784145407048243 5.305726717425238
15 24.143868124225666 29.486668241766484 32.35953058992049 31.572858280491488 29.84788582127719 15.092759853651684 34.97849693740427 27.729348279395246 25.965494410852262 14.109840679469063 22.416973033842012 30.538610642922187 9.486510844351574 30.963248537580807 0.0 1.2223158347988456 7.090162762588742 28.211011821627384 19.018439578472258 21.77105022730874 27.574431054874005 13.041749115820316 17.933580233740276 16.838650420980894 15.592978548051684 24.87857110044707 20.05421013154096 14.126005663314736 33.428706825122624 20.969189302402704 19.105779230379483 18.015817494635098 15.844240089067068 15.844240089067068 15.844240089067068 15.844240089067068 15.844240089067068 15.844240089067068 15.844240089067068 15.844240089067068 15.844240089067068 15.844240089067068 15.844240089067068 8.041886843272541 26.33264027779972
