param n := 36.0;
param numVehicles := 3.0;
set Origin := 73 75 76 77;
set O := 75 76 77;
param Ok := 1 75 2 76 3 77;
set S := 81 82 83;
set F := 74 78 79 80;
param t:
 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83:=
1 0.0 17.43393679006552 33.16756319056316 18.462489647932102 8.247347452363094 20.371297945884546 11.262452308445082 21.505491763733282 9.826000203541621 37.83184610880098 23.708108317619946 32.03080948087326 13.9953163594111 12.491820203637259 6.403617102856791 8.327951248656538 31.76492411450089 25.817169480793204 33.32751703922751 15.16572187533452 16.701606270056782 17.19660292034447 19.356119445798015 36.38061307894632 22.73610916581815 23.276130262567275 33.5672014323506 37.25136604206616 19.938027585496013 26.47571815834275 10.642594608458973 24.359924630425276 32.35524909500775 9.488035413087369 26.94462603191961 11.373591341348606 15.088537238579491 24.487108853435515 29.057164348917464 16.615000932891938 8.312043310763004 13.529135966498378 34.67203974386278 24.23195790686341 20.53355906802325 10.021131672620614 10.974676487259202 17.11677691623046 28.974628349644107 14.94364948732404 36.65837710537661 23.854102288704976 11.207186979791137 28.714193354506754 16.44790515536857 14.874421131593659 19.57261290681446 8.62331931450993 19.995338056657104 21.094851030524012 19.27180738799555 4.348088315570418 13.965493045360052 14.46816436179794 25.46722796065563 29.815980748585147 12.410769839135686 25.76823571764276 16.884972016559576 4.876238714419137 1.9392049917427503 35.092494126237305 13.287963877133322 13.287963877133322 13.287963877133322 13.287963877133322 13.287963877133322 13.287963877133322 13.287963877133322 13.287963877133322 13.287963877133322 10.525112065911697 22.324022576587762
2 17.43393679006552 0.0 17.794922646642778 28.4877035227482 14.790938983039583 25.760046350889976 25.509689610028577 14.085324277417259 14.259928751575163 23.878141049922625 12.636325098698592 18.83446680954892 9.844386420696823 7.5281437287023145 16.457958561133882 9.161707482778523 15.483884913031355 19.415666457786095 19.818063073872786 21.274315970202192 18.94471335227852 27.040417896179047 11.31691159283309 23.73211579273959 9.405972783290412 19.65375424696259 19.889255893572287 23.598066530968165 12.813907756808616 17.944467336758706 24.182749636879592 9.306412412954844 15.35587158060395 20.68780993725532 10.6093309873903 25.3738247018458 20.42657337881222 8.113944786600412 17.65771106344194 6.788930401764331 13.980943888021296 12.934878430043321 21.336006092987507 7.095916572226592 3.497237767152814 22.731063855438002 22.91528860826326 19.56724007109843 18.306594440255672 22.26322896616751 22.68652965969013 18.704528756426875 10.95320263667207 11.280909360508131 3.7423511326437557 15.55871370004603 26.71213536952821 12.800435148853339 25.81907418944374 12.181720239769096 7.412882300428087 13.091558501568864 19.689868359133335 25.948365728885513 11.156550183636519 14.767994718308916 6.4977596138977 8.334310049428208 8.109853759470635 12.632684591962233 16.29845207374001 20.293974278095458 4.2290660907581 4.2290660907581 4.2290660907581 4.2290660907581 4.2290660907581 4.2290660907581 4.2290660907581 4.2290660907581 4.2290660907581 14.916199247797678 8.323280603223706
3 33.16756319056316 17.794922646642778 0.0 46.28193690847434 27.137172218195463 43.2991207762929 37.54521966908704 29.387097304769657 25.738339495779442 29.123306199674513 10.975589642474795 27.099032971676316 19.922313921831467 20.69157287399873 29.53171705133313 25.22110267216721 3.465729937545625 33.81474163733918 27.225812751872073 29.08765346328232 25.102535728487666 35.38487631743256 27.255914587479904 31.097188554594446 10.505292570890159 35.40356162874012 4.622446538360394 6.965848117781493 28.676779177585477 13.307284771883406 36.03703433969005 20.182571689455237 6.416115959051863 38.2641540870826 7.337097518774027 42.70543576642205 38.155679891727786 17.55200284867798 28.609445712910972 16.59604290184862 31.621844095498286 22.058483719421876 5.940056902084356 15.408478964518205 14.354239791782774 34.454515988473844 34.08152115149792 37.02834292808686 29.770235067933207 30.494942072415878 5.819854637359939 33.94566275682359 28.747532763699915 11.71352875951564 17.009077106063103 33.11208969545716 44.41133774161729 25.57950718837249 43.4107906401162 27.31239022861236 13.946192025065479 29.19634497672611 37.45879042361085 43.653521873956514 21.799570362738805 3.35967438898474 20.80035711231901 12.540960888225433 16.564227721206926 28.973804030537654 32.60217029585607 25.211532757847152 21.576945103512685 21.576945103512685 21.576945103512685 21.576945103512685 21.576945103512685 21.576945103512685 21.576945103512685 21.576945103512685 21.576945103512685 32.70370865819349 10.844194760331446
4 18.462489647932102 28.4877035227482 46.28193690847434 0.0 26.45435646542928 6.834287673196088 27.205162230723783 21.411866336216466 27.894492431302634 38.194822895256365 39.19137971544252 32.82505299310269 30.477293383763595 27.852730566319703 24.852305567089743 22.68122201293396 43.86687132677689 21.860654427532584 34.14683077534429 33.58005580698162 35.086812793412854 34.624976707573396 21.614920494880383 35.359888065433694 37.00050421278067 18.01007817861988 48.06566791380309 51.82907573939555 20.844684406342065 43.18005836031258 27.32771223501887 29.959891922368477 43.23533855539933 9.21734994453395 39.060835884553214 8.289514340418261 8.639137919954745 31.646977359615246 28.807600177730876 31.517836537427502 14.97884174427382 31.087306541416545 49.42269535345072 32.760349021339806 31.949796932062025 27.36603917266801 28.48306514404656 11.077335419675618 27.96874720111718 33.23892477201992 50.995447639960965 19.79738912079065 17.534536549336 37.8740169509388 29.82419319948152 13.97468597142705 4.376384352407818 26.26060166865946 6.224508012686624 22.719853696712047 33.860156703712995 19.860273210608156 9.02937650117659 4.116147713578801 29.80849181022079 43.20593292593044 27.050623726635212 35.365667984642954 32.333978227245716 19.61911200844727 17.37850281238289 37.21484633852463 24.86700762054011 24.86700762054011 24.86700762054011 24.86700762054011 24.86700762054011 24.86700762054011 24.86700762054011 24.86700762054011 24.86700762054011 13.587055162911499 36.168053140858994
5 8.247347452363094 14.790938983039583 27.137172218195463 26.45435646542928 0.0 27.432959155001853 10.956799715245323 24.15230812986618 1.644867167889249 38.12313397400586 16.737892937881995 32.65266237230894 7.220013573394444 7.521893910445693 2.455303647209444 7.397851039322163 26.400109393712743 29.256655242867392 33.804016625247364 8.266390990027027 8.677962894596865 12.754432798051036 21.45327732538784 37.4126823951451 16.700620826783656 27.60174813304404 26.74364103857214 30.276953941901088 22.511700513288638 18.66013204669249 9.537801843192172 23.63290155693964 27.660758413319037 17.273116337244996 21.94842326910979 19.62092760294477 21.736023555379216 22.859871040756115 30.502784463061726 10.93188016765643 13.567099763766757 5.622634613773155 27.677897318979994 21.835025532387178 16.892851624281793 8.017976053843014 8.126941368067078 23.024046212601295 30.76467409221167 8.668676946339621 29.82447129455944 27.64241508985783 14.528560148892938 25.345508320015995 12.19185121300289 19.796291571908107 27.03337204271787 1.990509482519488 27.15148533690192 23.058576712364534 13.406014918684821 7.172933848851529 20.61069101219074 22.5657531671336 25.225397519167068 23.80597740064457 8.319197317049284 22.490681625953446 10.64101818436563 7.716489616399416 9.075999559277204 34.789909169182955 11.754481188040586 11.754481188040586 11.754481188040586 11.754481188040586 11.754481188040586 11.754481188040586 11.754481188040586 11.754481188040586 11.754481188040586 15.984737345355414 16.638023560507417
6 20.371297945884546 25.760046350889976 43.2991207762929 6.834287673196088 27.432959155001853 0.0 30.672960404890816 15.984741849651497 28.635825463918447 31.928315959348684 37.59041925810352 26.79504625859041 29.914983870963393 26.942804159923668 26.35568075387164 22.05210647534607 40.561368418730645 15.46003686929627 28.07429037393465 35.30243102110675 36.05204349270648 37.472422766615985 16.87374587932389 28.940239183531297 34.90963190868675 11.643620914475015 45.64929493431415 49.351683456595474 15.80031050327809 42.15914723995257 30.48282007951364 25.288877001559403 39.50258102959856 11.16968629819119 35.96499748366458 13.115365644921988 5.832528096803305 27.315739784966468 22.741411477742535 30.072893109908797 14.180024964717093 31.19359479123879 47.092477191160796 28.780448432920565 29.03430694884932 30.184058110201153 31.219578600615353 6.282934346306667 21.793174436047632 35.23207095814835 48.422240509914445 13.530321799572986 15.31669585778865 33.793543170256655 27.858720501846456 10.209802740503854 2.4650882337149715 26.74577260054381 0.6247463485287456 17.622928020053877 32.103739657553916 20.304275904350785 6.9024546358523775 9.031752875272883 24.790563527277875 40.44794501578541 25.904115580347458 31.56749023916852 31.0928367956351 19.84982266923309 18.79492037759139 31.30051200859181 22.80050780136267 22.80050780136267 22.80050780136267 22.80050780136267 22.80050780136267 22.80050780136267 22.80050780136267 22.80050780136267 22.80050780136267 12.003630950674882 33.93580934647058
7 11.262452308445082 25.509689610028577 37.54521966908704 27.205162230723783 10.956799715245323 30.672960404890816 0.0 32.50893809400731 12.032225064384392 48.070246473260354 26.733361030742092 42.39126348671386 17.920829445089865 18.460890661070497 9.051776842145413 16.96763094836754 37.116894967117055 37.01803517206174 43.62812395691569 10.327367912493482 14.11233857303601 7.8679745805385 30.16018700207278 46.95621654264747 27.320611779387374 34.5383832858459 36.54874011508468 39.83559212563558 30.901073120524472 27.248578751927592 1.5107733119167814 33.89912388248404 38.53859924802664 19.510563702773943 32.80835271695304 18.970404002023784 25.897974052037352 33.43458861717907 39.74635137971786 21.81186832896256 19.56442567518914 15.48874584980979 37.27455995716113 32.60309739886687 27.817612406531225 3.0907047739957303 3.64357681406609 28.20332015915857 39.78921120102785 9.124601689936936 39.54915832227027 35.0885114531808 22.18285968940885 36.283988810493256 23.13267541811798 26.13593732774855 29.415710768227243 12.884755178116501 30.210465603826766 31.88122463143472 24.177885101885977 14.288288910852831 24.81618866788371 23.114604647278743 35.308295512527934 34.28200023335861 19.158665715545016 33.41054474264076 21.375063040842708 14.999489324640354 13.196770665583303 44.990948867522235 22.009007974009187 22.009007974009187 22.009007974009187 22.009007974009187 22.009007974009187 22.009007974009187 22.009007974009187 22.009007974009187 22.009007974009187 21.782479932275844 27.391904497497066
8 21.505491763733282 14.085324277417259 29.387097304769657 21.411866336216466 24.15230812986618 15.984741849651497 32.50893809400731 0.0 24.504166013149685 17.517888114724332 26.65250037050933 11.78248072351489 22.440539387456802 19.34177954584324 24.57394799375957 16.7634374756492 26.251196163222737 5.4218343759285 13.14482164200032 32.205968390967534 31.064453576395003 36.77213401476722 2.886137903843129 15.352542460452598 23.22404245604111 6.016853662837414 32.58645025159997 36.03812225962945 1.6429680459461171 32.023805457815286 31.60646269356949 9.713603244934395 24.612715412973028 17.869213748791523 22.23489239911001 22.758378237475533 13.029362685872245 12.1019438108099 8.051280643475296 20.511159499160453 13.461034135607859 25.023222814018183 34.1166678912229 14.026920688447625 16.335434123401804 30.566544979765055 31.214240660314008 10.335659630618647 7.659324252177862 32.788395081186884 34.98319533719011 4.68752941324105 10.333502020128511 18.62973161374044 17.52677722800173 8.321903868706968 17.922167949218643 22.49811769904318 16.33938676939866 2.0796740129164473 21.49559136195141 18.287771214666922 13.106816699717749 20.883528150195314 8.890950230430942 27.04514189276884 18.019475020099783 16.924648179504352 21.814983658027344 17.572693589771603 19.603849111845356 15.933585409442534 13.649806445514164 13.649806445514164 13.649806445514164 13.649806445514164 13.649806445514164 13.649806445514164 13.649806445514164 13.649806445514164 13.649806445514164 11.912229682137598 22.062031094167192
9 9.826000203541621 14.259928751575163 25.738339495779442 27.894492431302634 1.644867167889249 28.635825463918447 12.032225064384392 24.504166013149685 0.0 37.88340349018288 15.217927585581421 32.514634305186334 5.902572320607347 6.780716481316706 4.054415864215213 7.801483192316702 25.12566472752512 29.70828907897592 33.62845997068555 7.701831989857998 7.420605096621165 12.855560975702305 21.739903403649247 37.32437841411428 15.365327852017998 28.24370811348963 25.215017509412917 28.720518797542635 22.873402720190104 17.020743697030394 10.562046203269515 23.318819867223127 26.506775133916232 18.68942139286286 20.77612822447917 21.192050301941055 22.88747963407068 22.372401301603723 30.546829229888985 9.787855740661485 14.616385599730188 4.000816916580912 26.12252950998429 21.202894896688047 16.08122632139726 8.993997109183436 8.91573373312595 24.019199070743387 30.875052582951174 8.35905760238557 28.28863722415769 28.177928738642233 15.220914295797083 24.471547969019042 11.369974846058367 20.646690097930954 28.3298090357136 2.05283511271607 28.376760350681327 23.292472002773774 12.155040106885703 8.33294425758387 21.771846499550747 24.04809056869173 24.988163998181218 22.42478530554975 7.771794130057744 21.66622671348198 9.357991237439796 8.800513621374607 10.539061248517346 34.452619523049336 11.60964323310583 11.60964323310583 11.60964323310583 11.60964323310583 11.60964323310583 11.60964323310583 11.60964323310583 11.60964323310583 11.60964323310583 17.002582627354 15.377900246782719
10 37.83184610880098 23.878141049922625 29.123306199674513 38.194822895256365 38.12313397400586 31.928315959348684 48.070246473260354 17.517888114724332 37.88340349018288 0.0 32.813163517100875 5.846821358652923 33.69231989637994 31.332619807478597 39.302018523226 31.15705724230066 25.731313530404936 16.47573791974126 4.513326489408892 45.13472264232938 42.75551632245833 50.73896195233009 18.80043882466577 3.5439802482519553 29.211670270629853 20.287067900512383 33.6178928548474 35.880638177156214 18.70979390586652 38.15276010985313 46.93281155012983 14.597161504895395 22.71638430736723 35.37720288547414 24.601811071545118 40.274565273879745 30.28330497155157 16.04506777798087 9.51894468940754 30.21445064865486 30.44499098373984 36.806360156907665 35.038399278505864 17.945782457168036 23.410756587517625 45.647736986624 46.04854282167895 27.330806940154545 10.23608225836428 46.079669182840284 34.720250920752285 18.42764206294446 26.848449415189695 18.205077313760576 27.410903596926534 25.838356139661826 34.22093610642467 36.1815840449254 32.423949728557126 17.118723550545464 29.604239223462574 33.95628183414668 30.504263439722653 38.21505881193957 12.901052670228115 28.628628189279347 30.177472988969768 19.305381011521114 31.43404301072326 33.272630975022096 36.0626247519506 4.027295370344717 26.369420547293032 26.369420547293032 26.369420547293032 26.369420547293032 26.369420547293032 26.369420547293032 26.369420547293032 26.369420547293032 26.369420547293032 29.247945910781496 28.129172401618927
