param n := 32.0;
param numVehicles := 4.0;
set Origin := 65 67 68 69 70;
set O := 67 68 69 70;
param Ok := 1 67 2 68 3 69 4 70;
set S := 75 76 77;
set F := 66 71 72 73 74;
param t:
 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77:=
1 0.0 13.633336348817922 5.938994190938394 37.66316040907879 20.411665782096275 23.816125293590474 30.595494831755868 30.725338728808183 34.31731953401955 4.001568692400519 24.47024674987974 4.996349467361145 27.986113199227933 30.700693216929157 15.095015336196248 16.553510805868342 20.691185079642008 27.33987125061126 2.063955425875278 11.835913483969033 26.584646170299127 23.922192625259086 14.08874458566128 31.66269786357442 22.411285817641076 28.0594525962286 17.287269882777906 23.687037889951544 24.051329776126725 22.066817169678096 12.392574712302522 13.57594342946375 32.51573778956892 11.032032088423238 15.701532409290502 14.463797150126242 22.244561133005075 17.951376548888945 19.500569017338957 16.73425863311548 25.83256936504768 10.52038573437305 22.567131674184914 14.641290926690857 31.240767340127864 14.380957409018357 2.5251415801891186 7.000889657750648 5.455998900293144 10.847349906774465 4.474096556848097 33.7998999406803 12.14025370410355 14.104684328264847 7.081751760687465 23.062384438734863 37.526816438381765 24.482405437374815 8.429574840998802 33.171877848563234 13.202775768754085 11.702477857274502 23.44201015271515 28.778910681261024 14.619912995637149 14.619912995637149 14.619912995637149 14.619912995637149 14.619912995637149 14.619912995637149 14.619912995637149 14.619912995637149 14.619912995637149 14.619912995637149 14.619912995637149 25.741753164848735 4.565726229199468
2 13.633336348817922 0.0 7.85094796823925 24.728682294048745 6.920594772127609 18.78804226097014 26.74145882333273 29.10545110456115 21.505602990848686 16.72961027639317 11.609100051252897 8.90554613709906 29.487675662893473 22.024022702494655 10.44368996092856 21.487839258520154 7.350228839974983 17.878390643455578 15.563729244625145 21.75410517580532 13.510086898314162 16.99075748752833 13.707480293620709 23.223068703338928 9.761403997376608 14.682635322039431 6.574900759707329 15.146909915887136 27.110030099577536 24.084902158821407 24.622179432373567 15.235394185908023 29.049411835698155 15.602282140763895 12.94665501200986 8.280552638562236 22.537585496232733 4.387298485400783 5.877271816072486 22.830022514224556 17.481975288851086 23.974301074275346 10.806296127721096 8.56182714144592 24.295274684596592 20.616859217640304 11.366824006731168 6.651848765568864 18.640034763916077 4.084979804111644 17.216190519391915 24.09828541618677 9.636635304918414 2.6488676826145925 20.41400627020576 25.76111775525278 24.475398668867477 15.338633707080954 21.471195588508806 32.2341377424618 13.431263976260762 13.650478086865675 10.477564793405003 21.763920418895122 6.3919702752750664 6.3919702752750664 6.3919702752750664 6.3919702752750664 6.3919702752750664 6.3919702752750664 6.3919702752750664 6.3919702752750664 6.3919702752750664 6.3919702752750664 6.3919702752750664 13.702893271130735 12.245214738827572
3 5.938994190938394 7.85094796823925 0.0 32.36527682563521 14.506462008360275 21.663446909483266 29.18210225463546 30.287388596575973 29.074368230453434 9.512786552845595 18.543027692369982 2.5445926982525124 28.856635701342597 27.240901600350895 12.378892519123028 18.548465057788476 14.763161179097112 22.081018545347945 7.967930973596594 16.129648849246532 20.648802967726724 19.288188510070093 11.163529907694967 28.32190276093752 17.155484953798307 22.484510668457965 11.500539117797913 18.57999547900914 25.503575670874074 22.960084494618048 17.85864496539421 13.645056101020618 31.31767807485095 12.311428186851435 13.91084885979285 9.366616891919941 22.354511669906817 12.080311419826891 13.660398969283438 19.31634292509843 20.839964395363058 16.449440112052446 16.750453247599 9.597944988381629 28.522438395060124 16.8932541566153 4.084480872767064 1.7984938142790488 11.260012433385674 4.942878918201417 9.37925242223494 29.958301286955507 9.830476082062354 8.805021521836276 12.563520684903574 24.312038581739703 32.16371726029191 19.24071817786436 14.207525048367854 33.09154508329885 10.439094405167529 9.589306127139752 18.061623072138342 25.969779359863647 10.40005942290716 10.40005942290716 10.40005942290716 10.40005942290716 10.40005942290716 10.40005942290716 10.40005942290716 10.40005942290716 10.40005942290716 10.40005942290716 10.40005942290716 20.790027320809372 6.332237835078527
4 37.66316040907879 24.728682294048745 32.36527682563521 0.0 19.664132017457572 23.58269136464284 27.458250854706677 32.414680686380365 3.3874119914766796 39.86240941037057 19.701251229300134 32.66689578150945 37.441497940119866 16.271104449299074 25.245757901081127 37.133690632631705 19.98952385626031 28.73165759227964 39.33091023609802 41.82498129108966 18.206328570033 32.504068422276006 36.40380254863494 16.901416982016627 15.256867306232953 10.346695897725033 25.587859152340197 29.496858137774606 38.15954051086045 35.18842036806995 46.242601051411455 31.491078419133252 29.166801538735783 34.08068367858837 26.840173248323122 30.195529470436515 32.274139368850726 21.26435599777242 19.66816117485313 39.07203859539454 30.594217819712274 47.14867251577715 23.049157641874896 30.354099624268216 20.544884813500417 37.89469329602761 35.17067323779856 30.8441725452313 41.853030475701516 28.65187693677327 41.68938186157238 13.559670202479115 27.62668919722376 23.613756753214854 44.71407138698063 36.92870152063298 0.8839479622692735 28.56502511814054 44.27250053927381 35.27899233254828 36.506928931368634 37.342840813200056 14.30452250164262 20.044522643355716 23.481899837960302 23.481899837960302 23.481899837960302 23.481899837960302 23.481899837960302 23.481899837960302 23.481899837960302 23.481899837960302 23.481899837960302 23.481899837960302 23.481899837960302 12.21702173199344 34.77849364190462
5 20.411665782096275 6.920594772127609 14.506462008360275 19.664132017457572 0.0 21.236069033604124 28.929217687313983 32.21025954567892 16.780249580980612 23.634095794000665 5.18796800298537 15.80573389627954 33.852905576922055 21.595914428428358 14.98697100817907 27.384363786657524 0.8404284621548702 13.982893119808931 22.38955443951487 28.502853260682514 6.7624971719032905 15.225576639326341 16.753748237334833 22.847889355474393 7.276758069360283 9.326756563779286 6.011280063347572 12.539313218833 32.144695176653954 28.976794163606158 31.531434474187815 20.92761477091931 31.26199021175715 21.896004384362 17.613534000875575 10.536767246171854 26.953913259487944 2.545258336593753 1.5465897969403526 28.911670446378572 14.544736642510927 30.840707903678215 6.060016171595583 10.703275199676032 24.877707048681156 26.845288078171187 18.232582921791415 13.508353119459086 25.528384986128675 9.864872021470932 23.695002848702085 22.609775054166285 15.29259650942246 7.806451946947473 26.9793165962372 30.760593297269153 19.238590488910564 12.170359567408022 28.37983692694516 35.455809397050864 16.842816985290792 17.71599796793847 7.012732705586319 22.578751072634642 10.811862559244823 10.811862559244823 10.811862559244823 10.811862559244823 10.811862559244823 10.811862559244823 10.811862559244823 10.811862559244823 10.811862559244823 10.811862559244823 10.811862559244823 11.096682927794234 19.148273342523602
6 23.816125293590474 18.78804226097014 21.663446909483266 23.58269136464284 21.236069033604124 0.0 7.955051728304475 11.03579956323963 20.68609745698787 23.71048797473388 25.97017366133696 20.04364447898635 14.221429604649456 8.965058616651651 9.293618455693133 14.904689731758928 22.076026182263874 35.16368535861962 24.45961062650017 21.695376097224035 26.648412560601052 35.45913732735189 31.756621293834144 9.374298693769045 15.084759593709142 19.80960413536828 24.862489738559976 33.21163994746421 14.580438950868386 11.67595769091341 26.88183036922895 11.416185702764299 10.272642697962388 14.679699315721695 8.11480474195159 27.00709247586641 8.72298595665498 19.91794366896342 19.767349645311583 16.839018142397734 35.4237643397762 29.68513574164686 27.258769598057796 27.294094452829906 7.678502458162007 16.46675438573127 21.62494716756552 19.934996965136463 25.376102852881093 21.803110420304716 28.234474601097148 12.783859980459734 11.947083995686981 16.140435929676745 30.091031620733776 13.371296122665147 24.011179063094755 33.094891448681324 26.69154810047555 14.295178767682481 31.259936404285916 30.88912306945602 16.22180113304315 5.5614591610475745 12.477464486024394 12.477464486024394 12.477464486024394 12.477464486024394 12.477464486024394 12.477464486024394 12.477464486024394 12.477464486024394 12.477464486024394 12.477464486024394 12.477464486024394 13.887804722129411 19.352083092008467
7 30.595494831755868 26.74145882333273 29.18210225463546 27.458250854706677 28.929217687313983 7.955051728304475 0.0 5.05890185712275 25.16426140382427 29.79909059015057 33.46080357672243 27.340772556751208 11.316963020174628 11.188504278946315 16.979415773223767 18.105850988009376 29.768722982351797 42.907031778019785 30.91424073141697 25.976331996646486 33.92714576854351 43.379750529480916 39.576680861335504 10.628009220921857 22.343570439837947 26.178775525222715 32.791884178863526 41.083384719372866 14.101139244756078 12.521803224775576 31.23193782012253 17.2157346633828 2.337972626015967 20.29292339708599 15.287350326331898 34.94755505038943 10.135774464736281 27.764611144404668 27.50428533883402 19.730247337527224 43.26845844261152 34.848305841173975 34.984349529468176 35.235207506129434 7.006351975172243 20.315236055729205 28.622017608826948 27.514174528776984 31.224961617270242 29.683182174423276 34.8627494612803 14.295588830125185 19.352301361853584 24.09447488533419 36.29481428523915 13.464671700416615 28.076793264188847 40.92436653144432 31.99009252878147 7.829730518989782 39.04727114664993 38.58428804578361 23.328942710718803 7.62603671640781 20.41257690738727 20.41257690738727 20.41257690738727 20.41257690738727 20.41257690738727 20.41257690738727 20.41257690738727 20.41257690738727 20.41257690738727 20.41257690738727 20.41257690738727 20.28835370354135 26.033234451370042
8 30.725338728808183 29.10545110456115 30.287388596575973 32.414680686380365 32.21025954567892 11.03579956323963 5.05890185712275 0.0 30.016307101307447 29.283791011411072 36.99980983734917 28.171110379252006 6.821537949758838 16.154371420764104 18.789381895102352 16.184873184551062 33.0481542601096 46.06991599731868 30.705269645453367 24.227991249792048 37.67785986491271 46.04236297150701 41.1508672569607 15.658598276985076 26.096254213967185 30.476776338714043 35.459817766029204 43.9454560563433 10.503876998518216 9.963116982149714 29.337995364373484 17.16683896353665 4.273502076751572 19.836735719366736 16.59694911723236 37.069416234950346 8.603976987416925 30.755924957640275 30.719286580257684 17.473218478574577 46.20320560307478 33.43925914251091 38.196348516579434 37.35981263336314 12.0562229574606 18.613788652501672 29.047006386200973 28.757666664734813 30.459510764291668 31.567081588262166 34.733779811589756 19.348898159843625 20.634467669411784 26.512482795845433 35.72118922992347 10.280283264579825 33.01050705457279 43.90544394491417 30.758204694032454 3.2595459806543605 40.53696584600283 39.86284109292764 27.198106551743635 12.416892525910017 22.71931706720077 22.71931706720077 22.71931706720077 22.71931706720077 22.71931706720077 22.71931706720077 22.71931706720077 22.71931706720077 22.71931706720077 22.71931706720077 22.71931706720077 24.528990358349446 26.204262401372798
9 34.31731953401955 21.505602990848686 29.074368230453434 3.3874119914766796 16.780249580980612 20.68609745698787 25.16426140382427 30.016307101307447 0.0 36.48241927284976 17.428544976560723 29.32122234832648 34.727714926266025 14.044707188118945 21.891138024323908 33.90849197472515 17.181461870283332 26.923048044380117 35.96928495258142 38.468870791849355 16.189527479207047 30.322081722731372 33.52657751694915 14.848833220155717 11.931598384122724 7.498305141830387 22.7705854118861 27.32472345697208 35.21689009552093 32.19187127210843 42.862919452599115 28.18172436172066 27.015218970054637 30.731443832010235 23.537836519102598 27.30601838423171 29.310798692632037 18.205326802889314 16.643431977810344 35.8376232470849 28.60907583267939 43.76441961228322 20.679058102341124 27.4793153480941 18.4245029240954 34.60791961386873 31.819144928800334 27.529643731803 38.472606358290825 25.47551805165108 38.37458179576684 11.92501438154269 24.246816285854933 20.298491076924904 41.3768459406949 33.95796183518675 3.486424529514444 26.472129117243288 40.885930293928745 32.9890877109386 33.584532451710565 34.34515278754777 11.038194236377615 17.60018113543153 20.096274779172383 20.096274779172383 20.096274779172383 20.096274779172383 20.096274779172383 20.096274779172383 20.096274779172383 20.096274779172383 20.096274779172383 20.096274779172383 20.096274779172383 8.832002038043242 31.396118549909957
10 4.001568692400519 16.72961027639317 9.512786552845595 39.86240941037057 23.634095794000665 23.71048797473388 29.79909059015057 29.283791011411072 36.48241927284976 0.0 27.967461808322902 7.828363047278786 25.7846683903439 31.362555571891782 15.842854540770107 14.035976916481447 23.994928547507705 31.29069292936799 2.2302968412298845 8.140093856952756 30.0274222003821 27.92367862585444 17.985586784978686 32.2164656658672 24.743983591976455 30.66640546265571 21.009352298440806 27.65836907700814 21.59125471110931 20.00995962014916 8.4290841732658 12.60135262580966 31.537190299708058 9.532005245487436 15.781720058345984 18.415280285675806 20.682103664762927 21.114606318849518 22.58595333387546 13.837812110301252 29.818816341364055 7.34687661526992 26.263199805050412 18.601110074401475 31.341760001633606 11.654487547721693 5.471140648895805 10.148368144682179 1.991896583660908 14.4452466922514 5.815983837666675 34.708569835128614 12.927890160424477 16.716870520525067 6.496889101716297 20.75223592772596 39.801379373082035 28.433310746376335 4.748526087113769 31.4592683958162 17.08979484955861 15.517550966566859 25.882864910979233 28.997615143318253 16.412133316543585 16.412133316543585 16.412133316543585 16.412133316543585 16.412133316543585 16.412133316543585 16.412133316543585 16.412133316543585 16.412133316543585 16.412133316543585 16.412133316543585 27.725189268966226 5.101972167701427
