param n := 30.0;
param numVehicles := 3.0;
set Origin := 61 63 64 65;
set O := 63 64 65;
param Ok := 1 63 2 64 3 65;
set S := 69 70 71;
set F := 62 66 67 68;
param t:
 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71:=
1 0.0 6.244927541613272 31.705094732550478 28.89118654538093 22.26319024758132 30.138733417315336 14.620536925845096 7.310907194049176 17.989366859342216 5.608274244364304 8.374858804779933 12.754545856281986 13.37158599418932 11.304941397459784 6.153680524694145 17.72694141695064 8.032844826087455 26.058718310768853 17.13201844500525 27.902957907720108 19.896597196505738 10.002917374446316 13.52378896611449 21.36622025534699 13.851410614085484 11.16274159872923 6.881572494713691 11.598615434611151 23.86470976148673 9.402478396678186 14.834884563083058 23.565105134499184 18.71786964373884 11.302418325296582 8.781188985553152 20.218640211448445 22.720302902910426 22.151071576788333 32.6300794972982 18.831119987934866 13.998565640807634 18.307268611128205 9.407457467350039 27.16793242041065 22.2279798452311 30.913973086615705 23.519215378069056 20.467104729296715 18.09250187232269 32.391129958678505 14.855864835141709 17.559129135580726 27.164539900392203 26.502428643428132 34.95505142322065 34.03049156271475 31.059728331072055 11.030147959116414 29.85928076829715 10.681658672696857 11.996369617513459 11.996369617513459 11.996369617513459 11.996369617513459 11.996369617513459 11.996369617513459 11.996369617513459 11.996369617513459 11.996369617513459 6.21810935896113 22.47578439120646
2 6.244927541613272 0.0 33.471814172524326 29.130272981899775 27.05940561061902 33.563970980800235 12.498525513035528 12.235768059259705 24.064026761953205 3.8261756363240833 11.741782658523364 10.542182316769141 19.544513296575076 16.69426548249428 9.794090054721774 23.95521997394305 10.853466358726136 32.266243661139114 12.362601991490305 33.423513220485965 21.00081036531686 3.758389548729615 16.09971341359839 22.865363325344298 18.3959371601449 9.008094138051622 1.378721146570256 5.666155663234113 27.046941786457115 12.755905612695635 11.05622901354707 29.557337430830945 17.068144480288417 14.834490217058354 13.90811274041162 26.26360957675087 28.793713550009485 27.003908235661 38.424451069598895 24.49933631754134 12.661728791914632 23.46721534396444 3.1936361721398394 32.1476440194301 27.66925340517883 31.326564893074377 25.533254943308734 26.586767385299027 15.221665086316936 33.43854572196584 17.5420363698175 20.57294242445645 26.655452950569046 31.675500753737108 40.09735317948056 39.174375961845264 32.618104727282976 6.739612155013077 34.137938191988106 7.806477822936538 16.7692061827625 16.7692061827625 16.7692061827625 16.7692061827625 16.7692061827625 16.7692061827625 16.7692061827625 16.7692061827625 16.7692061827625 6.461445349145963 27.868661180616478
3 31.705094732550478 33.471814172524326 0.0 8.42653356962399 47.779359560379206 9.450468983071687 23.25939061970455 36.83889645469853 37.65078655220897 36.08368745014844 23.37105123865848 24.561429600086395 29.52055026587411 38.115624145486585 25.5638375835867 31.78849634694916 23.686109431479032 34.23006362833701 29.91934892339738 24.576200601394838 12.544099648838893 35.09358944308775 18.19136201607785 10.606450867278838 42.03813145228983 25.49947779857462 34.850505878681304 33.487092677627295 10.098728038718539 40.21397747052634 27.137670939120767 28.73393596429142 19.846747340559357 41.6187314078649 24.88629711307008 28.600878378119788 40.303252126844555 18.608748157788582 29.74471785040161 41.44947632962327 22.052761641118785 43.49595130583995 35.24457461794652 19.634868576081683 22.725411503424972 7.166673147283892 8.191879149499217 38.343629666477845 23.66049957207159 3.885236157558507 16.914306607129955 14.64001967211793 12.258749202100514 21.063984903146885 23.832074605455563 23.38624937864129 1.3449535307957665 29.381693143860854 14.96881985996224 26.993708600338707 22.1303560748579 22.1303560748579 22.1303560748579 22.1303560748579 22.1303560748579 22.1303560748579 22.1303560748579 22.1303560748579 22.1303560748579 27.12682546852838 22.352643244144527
4 28.89118654538093 29.130272981899775 8.42653356962399 0.0 47.92761145728003 16.522448486831486 17.378741036105 35.14031485345571 38.80754179280105 32.30346817293771 21.21129906441376 19.060458021779016 30.419734975834356 37.36272720238714 23.131654242617408 33.66512212958688 21.10695600980871 37.88381274370361 23.108777639676227 29.796198415234116 9.27525094000157 29.975174928597163 16.411168148550544 8.653686613230226 41.068237702633404 20.344679206121683 30.47171705040594 27.906417684826547 13.81508798379511 38.097043717327985 20.835715586463543 32.432488032835224 13.190492636744086 39.78516437065455 24.03685511875462 31.435779996685305 42.21564695702293 22.4769494371456 35.47818783421724 42.125557705507 16.641252957635132 43.558012535008984 30.27966135874046 25.08986608174703 26.523903860480267 2.279777182094777 8.93324935283909 40.02090578685095 16.766052009939607 5.618339256399529 15.61182795190877 14.762268795818615 3.9596868563056855 26.222073907301837 30.744501296979916 30.15815763603606 7.0835934383616355 23.89238355627165 21.559405279367052 21.76919337044898 22.099325238567804 22.099325238567804 22.099325238567804 22.099325238567804 22.099325238567804 22.099325238567804 22.099325238567804 22.099325238567804 22.099325238567804 23.32372560291344 26.244317022928982
5 22.26319024758132 27.05940561061902 47.779359560379206 47.92761145728003 0.0 42.196910645211936 36.6442271033242 15.02072288540069 10.949315960369397 23.712565192319452 27.300750246101295 34.878046963670435 18.309414627453275 11.13512514523299 25.92376083827345 17.269200907974867 27.80580953685758 21.34762431747383 39.18899539411543 31.020642482063455 38.71894549183901 30.16580985155214 31.580415513415907 39.3567173427866 8.668561126276957 33.3339583008079 26.77446544751174 32.66730083738172 37.87745614478354 14.616596046959772 37.09072379989369 24.00394842520705 40.333116170214275 12.666209061909568 23.916854140960933 21.740787198259405 11.47692798618167 31.010728530623076 32.091530346806465 6.707394128870019 35.739477892101334 4.370064072756829 29.39672811725822 33.7938825233207 27.953846103890605 49.52900713723222 40.23501842922407 11.762729615187114 40.24057544320161 49.8107184047771 32.315917687727826 33.58317388216903 47.29102413777904 32.28229688234714 38.77611764991436 38.03517009295476 47.63601263749937 33.144995217981254 38.977901841941154 32.942087608407576 25.96705643695488 25.96705643695488 25.96705643695488 25.96705643695488 25.96705643695488 25.96705643695488 25.96705643695488 25.96705643695488 25.96705643695488 28.24946052582244 28.399718660578312
6 30.138733417315336 33.563970980800235 9.450468983071687 16.522448486831486 42.196910645211936 0.0 26.192950043857223 33.6465279040795 31.468766801385783 35.32226629195811 22.036394986476353 26.88385902358514 24.087882513828404 33.83113193495009 24.21595878754339 25.2198418710348 22.772708227174036 26.02363856189215 33.487784578858005 15.582001155179011 15.352081292124533 36.043099755709136 17.502626088675953 13.245940208229841 37.79205339750673 27.29950219326353 34.89245746576185 35.13582678691367 6.554420187934248 37.2959809631011 30.20858533596037 20.69307323719703 24.14898424364884 38.318979735895894 21.856266561332017 21.3243991709028 33.328820561189985 11.279194297466464 20.423503421303604 35.57085689156223 24.591623370570723 38.13846037794395 35.98962656099671 10.676886624854644 14.978737597007301 16.027102046221582 10.172954339816926 31.64841537897277 27.83454637675994 13.281566775045782 16.063621633990262 12.999859845398335 19.664096216200736 12.250215998095706 14.43322444916589 13.953250517352577 10.40097880009377 31.215002034278328 5.547599480856562 28.718218398779545 18.613905554719032 18.613905554719032 18.613905554719032 18.613905554719032 18.613905554719032 18.613905554719032 18.613905554719032 18.613905554719032 18.613905554719032 27.152559363713767 14.549690031062518
7 14.620536925845096 12.498525513035528 23.25939061970455 17.378741036105 36.6442271033242 26.192950043857223 0.0 21.895896967240233 30.413893206888197 16.131947185631375 10.935931601834385 1.975170878683665 23.131491348376134 25.51850544212964 11.280617181697107 27.636090027353724 9.930009869078681 34.843196466455254 7.344442524793833 31.76789070744232 11.116591204141672 12.684622816623284 10.7454180002455 13.287416152134318 28.42590712712613 3.590690741347687 13.72233872195261 10.52822967074712 19.900390749932523 23.842027178912453 4.02492484401883 30.503629292266186 4.58414048650344 25.831157155652164 15.232376702274664 27.903268482383922 34.88072682728959 23.887112676085405 37.57983166540265 32.364362190532965 1.7715134772278747 32.49912897294326 13.061636804015032 28.765666548856466 26.346812862279947 19.64993414747235 16.413478363832574 32.49860729323643 3.7145772303184104 22.32216566554419 11.736634100115756 14.394225092029094 14.432559301800909 28.95303410698091 36.58428569755053 35.72675826324017 22.169199895350307 6.539500286719162 28.64008219261949 4.6994097501707595 15.95676608840275 15.95676608840275 15.95676608840275 15.95676608840275 15.95676608840275 15.95676608840275 15.95676608840275 15.95676608840275 15.95676608840275 8.433883091435403 26.345898807973885
8 7.310907194049176 12.235768059259705 36.83889645469853 35.14031485345571 15.02072288540069 33.6465279040795 21.895896967240233 0.0 12.775776610445252 9.342548260512226 13.935760330889734 20.052945220091736 11.813884204612807 4.535782181719047 12.050780057739 14.928159699038591 14.0731474802192 23.052334285273584 24.183328224212648 27.829796980933942 25.910119258698906 15.634624395872132 18.95175622468799 27.05506422095501 6.540883426571674 18.469171394515783 12.175958114251216 17.900769704121664 27.932554483970847 3.7152405036551794 22.088536846065654 22.097023328946367 25.871105272098443 4.781167221505645 12.029454684232366 18.719569439492993 17.34405950174295 23.92418441661074 31.5411556541608 12.405130067838869 21.175010271544146 11.246724323108484 14.894872272027042 28.390386612372858 22.697346540950548 37.023943063914736 28.722033354203873 15.383287685017141 25.399328258833933 38.05962700815655 20.057733969718516 22.21812458332161 33.815761768737374 27.349880731001367 35.52808432775401 34.629611028713555 36.37831727829093 18.126184595771942 32.19955061798223 17.9770134338271 15.110035340792555 15.110035340792555 15.110035340792555 15.110035340792555 15.110035340792555 15.110035340792555 15.110035340792555 15.110035340792555 15.110035340792555 13.46377242826096 23.051099062734515
9 17.989366859342216 24.064026761953205 37.65078655220897 38.80754179280105 10.949315960369397 31.468766801385783 30.413893206888197 12.775776610445252 0.0 21.846633516402473 19.791046157290424 28.961664316817153 8.387808772259893 8.624509493298735 19.13361356356922 6.334785552802874 20.620957591731766 11.691576796993639 34.72008963122071 20.20876690943809 29.903787385547 27.74379591908793 23.025726915778357 30.1551486814441 10.600190941676473 27.638400677318508 24.352074244302067 29.57810757976243 27.59364629765338 15.084723398193285 31.935914328542406 13.243492741720367 33.31572055351647 14.228748504348511 15.690397827971093 10.79875196492632 4.732693524833401 20.21150454567893 21.937896708663754 4.249944940819821 29.134346054099105 7.523044330588515 27.062660475274786 22.844577474753176 17.017782934330782 40.17757787622345 30.543724789226346 2.6075122243241755 34.12842627488118 40.01537549492694 23.43988890758657 24.085663785746075 38.76505875140653 21.33690558633093 28.05865891306996 27.282755945835095 37.64429885122048 28.694821344625932 28.057847672264526 27.71210421458464 16.794919350803685 16.794919350803685 16.794919350803685 16.794919350803685 16.794919350803685 16.794919350803685 16.794919350803685 16.794919350803685 16.794919350803685 22.696372309248012 17.464630428382964
10 5.608274244364304 3.8261756363240833 36.08368745014844 32.30346817293771 23.712565192319452 35.32226629195811 16.131947185631375 9.342548260512226 21.846633516402473 0.0 13.293959530553716 14.158795570245374 18.555919917912988 13.877812507740549 11.1068658045373 22.665985970171253 12.652364205949812 31.03465192329374 16.107585914717326 33.48173627516948 23.80224997768068 6.453284435076452 18.177966442922045 25.525746139927037 15.05780289418081 12.572217783668878 3.1167142955362475 9.045614406993037 28.91938491738716 9.183958405829156 14.879817875229524 28.93059529287291 20.659898160446 11.243647095137769 14.356195178389017 25.545711499192972 26.519782955371262 27.72906460737542 38.109462814371966 21.74658823815819 16.118364805401324 20.34937915514869 5.685126207921861 32.76624586369333 27.82506445634942 34.45281898480877 27.990380776259546 24.433579598577037 18.998225706628503 36.34563522625516 19.59012046925695 22.48899579794527 30.040076298172078 32.110520394412795 40.56329631575817 39.6387214728225 35.316021180195264 10.565056365206956 35.33101034502127 11.487251542470897 17.523325940014928 17.523325940014928 17.523325940014928 17.523325940014928 17.523325940014928 17.523325940014928 17.523325940014928 17.523325940014928 17.523325940014928 9.043613879417896 28.077516841772173
