param n := 24.0;
param numVehicles := 3.0;
set Origin := 49 51 52 53;
set O := 51 52 53;
param Ok := 1 51 2 52 3 53;
set S := 57 58 59;
set F := 50 54 55 56;
param t:
 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59:=
1 0.0 30.355607126196634 29.12073034798406 20.078553135124054 13.017959594345037 24.362792779154038 12.22434063661513 18.781769245734015 8.058041945783106 25.04804503349513 9.21175292764629 21.34725209482476 18.442017785481067 15.241254147871166 23.977508878113255 20.748602844529074 6.652083282701744 17.97319659938098 6.195031880466799 17.566024023665683 26.54523158685944 12.13995518937364 23.09229100803989 11.038820226817718 7.32491856610024 20.972970795764724 9.518666293131616 30.91678411478141 21.34805977132348 18.076694056159717 26.67568795738922 17.71640065024496 17.71702661283772 16.878379069093096 19.132453266635725 21.31123459586516 26.671927114477498 17.068244197924987 8.388993980210023 16.08896267631944 3.569821284042101 3.53166363064208 32.01820207319581 27.420640182169343 4.790177032219165 12.618124900317005 29.03760079620904 0.8200926776895402 12.429048877528803 12.429048877528803 12.429048877528803 12.429048877528803 12.429048877528803 12.429048877528803 12.429048877528803 12.429048877528803 12.429048877528803 22.46813868570336 7.755337258946255
2 30.355607126196634 0.0 14.598043841556304 10.386673192124608 26.647962248547262 31.374237393122403 20.123671335022348 22.933522101936283 29.77253479299336 6.567491149594341 22.750514104081255 16.319270817043265 14.535061059383272 15.15351048437292 19.977208013133367 14.400935108526806 32.93677640571402 26.288603918808622 29.183177894122498 43.503975956227265 12.072831150976972 32.103524105618064 7.9796664090674865 23.52395485457324 36.220821249662464 46.99145986240478 39.81619072688898 18.5026478105162 16.63387014497829 23.971595357839657 31.446896253843555 27.347700451774735 29.10878664595967 40.75530223173422 17.384197536843626 20.294973663446818 25.040663329872075 20.765035709095226 22.370426906968046 43.48396711432847 28.387266793405804 32.035548067732506 17.173133086306645 15.972038817884208 27.92167473487219 42.17563059398164 2.050568701604509 30.65018270744891 23.119104221400967 23.119104221400967 23.119104221400967 23.119104221400967 23.119104221400967 23.119104221400967 23.119104221400967 23.119104221400967 23.119104221400967 28.07413364647251 23.169570129806033
3 29.12073034798406 14.598043841556304 0.0 16.044404382837026 19.51217056096015 19.10828511405458 24.169038044572645 13.315464092550435 24.709873006553472 10.34266542048035 19.910184328629406 7.860872470661255 21.85503850374096 17.921435768375254 7.807127256552182 8.516113667630322 34.182909706460045 33.64004999996284 25.121907013600698 36.54920814463701 3.549821403958232 25.06351244339069 11.271407010661976 18.655235190155064 32.46530763753825 39.62797325122747 37.27641624405436 3.9953598085779465 7.92598157959 14.547903903999366 18.42354059349071 17.717799976295026 19.434139445830883 33.150483676712774 25.727293056207834 9.769874103590075 11.510214246485596 28.0869696478634 21.035291963745117 37.44220773405329 25.940041942911346 29.16183396153266 3.4464045032468285 2.3395016563362376 28.997278010185713 38.12145752722474 12.729866142265594 29.018133916570168 17.49463780705391 17.49463780705391 17.49463780705391 17.49463780705391 17.49463780705391 17.49463780705391 17.49463780705391 17.49463780705391 17.49463780705391 16.287859036718118 24.552603772308956
4 20.078553135124054 10.386673192124608 16.044404382837026 0.0 18.684410614199205 26.495007831665195 9.98589725563006 17.220943992708413 20.52719951673876 6.709649767312747 13.277518442841643 12.343429831290814 5.847793772013511 4.840687967634353 17.09303776395524 9.959143738293971 22.594005311143928 17.969756036184798 19.611745154371143 34.39232437623255 12.494625404548948 23.557778672871514 5.00534514294469 14.831274254088893 26.284714493408522 37.95329814390312 29.58329325818882 19.72637594693967 12.645209053234352 17.891890565281244 27.374305616764055 20.82905173069576 22.389463593395888 32.01888305359823 9.689889576254211 15.994682366336631 22.39708427452109 12.28929452816556 12.429283647901839 34.03123894306523 18.38962533604206 22.00874916936444 19.47143240750408 15.931895681305475 17.539671718706707 32.18661168871306 9.37116364172561 20.423592632051786 14.877432574204462 14.877432574204462 14.877432574204462 14.877432574204462 14.877432574204462 14.877432574204462 14.877432574204462 14.877432574204462 14.877432574204462 23.135643496561748 12.783504996674425
5 13.017959594345037 26.647962248547262 19.51217056096015 18.684410614199205 0.0 11.599344809082968 17.44713248645748 6.654154792308336 5.812111492392416 20.143679306422644 7.153549049248212 12.03170494983982 20.93568255395558 15.112825943548746 12.577217657335822 12.875762035701033 19.57912326944187 27.047073704931556 7.080203669386919 17.34695108657426 18.134119443744712 5.688599827725624 18.699083399995843 4.271742501602829 13.550354386509602 20.66444076184981 18.73763378871516 20.05456047885368 11.855217248114856 5.608833390287146 13.768812294457355 4.724166381489966 5.118263768115121 14.255018204127275 23.729169391278745 10.004912793223136 14.005158192608894 23.55736233112697 9.38089569284298 17.979901000839796 9.490293989123836 11.327130616356465 21.637520930088087 17.3410409145472 15.760963041641839 18.825568676669505 24.775757586802467 12.49680151078667 3.8163123561888903 3.8163123561888903 3.8163123561888903 3.8163123561888903 3.8163123561888903 3.8163123561888903 3.8163123561888903 3.8163123561888903 3.8163123561888903 9.45411233273648 13.991005682223133
6 24.362792779154038 31.374237393122403 19.10828511405458 26.495007831665195 11.599344809082968 0.0 28.2249597342494 9.288186905957483 16.459948967114084 25.059225367117794 18.275933464531985 15.141421465635254 30.361177908638528 24.388823423855445 11.657440713981778 17.331907223384274 31.00295579456901 38.232787447425274 18.19122216894731 21.60701534224475 19.86762310896802 13.361173900522365 24.40132865235006 15.22364818300791 22.94927850717752 23.768643040779587 28.187512838134552 17.266083400702083 14.81697728958238 8.790688937734062 2.549704296580291 6.984479078642874 6.645911826077743 17.927171109798667 33.715041746971046 11.113460307213051 8.039441274118495 34.1978742029384 20.54622894839829 23.55593258608116 20.940611261374393 22.082606005632577 19.372444141098978 16.852141110256582 27.359717030700445 26.785635628074985 29.325071935120633 23.753392347199586 14.085001952431531 14.085001952431531 14.085001952431531 14.085001952431531 14.085001952431531 14.085001952431531 14.085001952431531 14.085001952431531 14.085001952431531 3.3827917464721358 25.324519343908584
7 12.22434063661513 20.123671335022348 24.169038044572645 9.98589725563006 17.44713248645748 28.2249597342494 0.0 19.615073795425804 16.228461911099277 16.449101373631326 10.296364406915675 17.955780462012783 6.408460969686871 6.283026340864727 22.313510974295372 16.120098262727804 12.966536160440073 10.262830993444254 14.586073494947158 29.085486827625903 20.794127247855343 20.343255393373006 14.52871942051329 13.249037700904921 19.40144839953966 32.624170303626116 21.451371051753313 27.251812783739727 18.143834214410138 19.66769544201862 29.87311674398907 21.39180076571395 22.39290494777308 27.601528798238693 7.078273800864164 20.219036772309405 26.887923980850587 6.114675461543318 8.126325861051845 28.00330566201069 12.117473664093518 15.154956944841512 27.56720675004996 23.319719123522905 8.380832655530117 24.839127601427553 19.314832124561683 12.831872817324836 14.201796506076263 14.201796506076263 14.201796506076263 14.201796506076263 14.201796506076263 14.201796506076263 14.201796506076263 14.201796506076263 14.201796506076263 25.25824665332097 4.626340238244481
8 18.781769245734015 22.933522101936283 13.315464092550435 17.220943992708413 6.654154792308336 9.288186905957483 19.615073795425804 0.0 12.389991444710525 16.41491346306766 10.594878762874071 6.7641185678549425 21.15429233039952 15.221376678868438 5.963128373597201 8.540768115339509 25.010578961711385 29.835356542196706 13.380449170338043 23.242099216723087 12.607477146519045 11.873824994499456 15.481641515033218 7.886483119870352 20.18940256669325 26.31641875331824 25.338477460179018 13.45452682185442 6.48459713474939 1.2340583454602132 10.44460051892843 4.591820989542167 6.382739223875592 19.836812848842428 24.615725867826853 3.5494777080579047 7.955872799385371 25.3843670001834 12.693214092577183 24.231927533731195 15.226710215933053 17.674197237781406 15.1256595228109 11.037054860786006 20.510119746115574 25.458800050277308 20.919465098324096 18.40255851777138 6.482421769678366 6.482421769678366 6.482421769678366 6.482421769678366 6.482421769678366 6.482421769678366 6.482421769678366 6.482421769678366 6.482421769678366 5.9683994504389535 17.447687296601803
9 8.058041945783106 29.77253479299336 24.709873006553472 20.52719951673876 5.812111492392416 16.459948967114084 16.228461911099277 12.389991444710525 0.0 23.56578078485837 7.254541198449424 16.93790412064019 21.185967525699645 16.101350626577887 18.214090040405534 17.223388749023812 14.694178575204537 24.542051829462018 1.9593600996243643 13.867182842956964 22.88529484188482 4.356248845050062 21.84795917242615 6.432903543501953 7.836591606049151 17.42612773969019 12.948842419305288 25.627839940190043 16.8247522418608 11.402256092545896 18.85372069380471 10.159362381567064 9.853503742324353 11.65559264902476 23.18115182643002 15.572283326474636 19.79887451346667 22.150399544929204 8.594394684909462 13.71761524464074 5.0334322286090245 5.6684629309893175 27.09529863278868 22.657260646424135 11.882900824293705 13.418604547418482 28.077908255423875 7.3764099669148 7.31202297589388 7.31202297589388 7.31202297589388 7.31202297589388 7.31202297589388 7.31202297589388 7.31202297589388 7.31202297589388 7.31202297589388 14.894619162637223 11.87778093753206
10 25.04804503349513 6.567491149594341 10.34266542048035 6.709649767312747 20.143679306422644 25.059225367117794 16.449101373631326 16.41491346306766 23.56578078485837 0.0 16.77970035489311 9.920867905581648 12.416297193608084 10.490926555838621 13.976672708481086 7.8745265254490056 28.52253544129624 24.634778748752748 23.14738559751403 37.15941226661154 6.999806283033838 25.662844113620768 1.990971622098115 17.209341184368448 30.376561754089284 40.612854122802055 34.32136174454621 14.296840630013332 10.243934009939736 17.42933263208893 25.320675662391 20.79219632458293 22.548320558303228 34.31788828002096 16.107559467529526 13.945780723932238 19.24783707329216 18.9391231053605 16.75803198469319 37.2747045595267 22.695885265836186 26.32450493361651 13.591226581879944 10.949058954997 23.310515481215766 36.339719371508636 4.634481632286398 25.235286564649904 16.697790272967257 16.697790272967257 16.697790272967257 16.697790272967257 16.697790272967257 16.697790272967257 16.697790272967257 16.697790272967257 16.697790272967257 21.717463019422873 18.492814820897333
