param n := 24.0;
param numVehicles := 2.0;
set Origin := 49 51 52;
set O := 51 52;
param Ok := 1 51 2 52;
set S := 55 56 57;
set F := 50 53 54;
param t:
 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57:=
1 0.0 8.422467334457284 29.038155313311485 5.804007580973684 21.38754525418941 27.912951115924667 25.17792564926666 23.336462885364615 8.996164738376015 4.542001761338275 1.0187129134353794 8.6194983612737 15.507518821526544 9.937121716070504 5.845247642315935 28.27208856805595 7.2670169946134004 27.843328608483578 17.288395414265604 22.794263927576168 3.645504628991712 13.062634650023709 8.544210203406749 25.431972396965204 6.21007471774696 10.657705756869065 23.099469431136292 23.339495967136905 11.645177027422124 24.44727461292976 12.128643782385563 35.028365477138664 11.440169579162713 28.062343309139383 9.988089707246326 25.785277737499744 38.57313661085911 11.342983910770569 32.11427321301231 13.050096244855819 28.188080956319105 3.9958503475480662 7.348017419685397 16.863769566736853 28.84544504770207 29.725597925020782 23.32681084074718 10.644530802247697 12.816750602239242 12.816750602239242 12.816750602239242 12.816750602239242 12.816750602239242 12.816750602239242 12.816750602239242 15.69245347292768 18.39252826557567
2 8.422467334457284 0.0 20.705027891794785 5.364238995421439 28.117641437360994 34.19731948559711 17.58306480679634 26.401019374259015 5.990162602133601 5.01060714883935 7.40394840608712 13.183333265908132 20.47526507764918 11.946735453671014 3.8262843595321043 28.14072955699621 1.2705164304329168 21.74586397455847 20.489089096394697 17.17136453517891 9.664094577351777 17.01671002279818 0.8843008537822404 17.317138100737083 8.745852045398435 15.685401365601074 15.633967762535525 18.240340895937226 4.481344441124784 23.371589590783078 10.267508558554992 32.05877864173868 18.941010849476857 27.333192202887684 15.554461867901441 27.662593660031227 36.62825248356793 10.743348453810851 23.820984782330054 17.136683926594433 28.77575868678357 8.795416988409361 15.243776566192516 24.023396928827527 29.689058590666026 28.70390036214591 24.231127171470995 18.117997461088244 12.071840456202194 12.071840456202194 12.071840456202194 12.071840456202194 12.071840456202194 12.071840456202194 12.071840456202194 20.285199826474475 11.660588835903614
3 29.038155313311485 20.705027891794785 0.0 25.366295275424044 45.75467508353655 50.68823019202781 7.658012535899901 38.781924088420375 22.04639190434571 24.90802384774834 28.02995226538925 32.79391955835716 36.76974109237105 27.926117166552178 24.171791989838074 34.29055263480016 21.78599770494801 14.869001445961329 34.522606274729604 15.734151518273874 29.363239739511034 35.621176286024024 20.49627966241679 4.507604685417746 26.960219657858875 35.19326714017895 9.072974374481614 17.445629595976182 19.145504433156102 29.25597409077332 23.08462622612721 30.397802881129422 38.2601140615132 32.48917222706667 33.50076894639883 37.75555487607089 36.455771614382265 24.724818057975675 3.1914711341323456 33.20598337649407 36.18675033765812 29.23507051470887 35.92799844132707 42.56160828728162 37.36691782847497 32.794352745556665 33.55711560906271 37.47191486967273 24.864653305445465 24.864653305445465 24.864653305445465 24.864653305445465 24.864653305445465 24.864653305445465 24.864653305445465 36.16245268230572 13.593343370929759
4 5.804007580973684 5.364238995421439 25.366295275424044 0.0 27.179470561436624 33.66908326640332 22.856797063455762 28.09005040935313 9.747502859707199 5.93843380025407 5.041346645490667 7.833055087256822 20.863019628040423 13.778670618024076 1.6085024090749755 31.549365635460884 4.9793437318586475 27.07064129273631 22.000907617641595 22.39908792785992 8.84751987847442 11.687987679664962 6.050387095054333 22.3201735656334 9.887471871009293 10.335384850115645 20.948818582440396 23.362876535221428 6.566899116021199 27.14592750303441 13.953501352707141 36.66507008039123 17.236356923665742 31.00673733239278 15.421062220223352 30.04514370077134 40.88674332836989 13.853744187042 28.53799726680203 18.023394241929015 31.84400609219889 3.9470520645159968 10.881072373622006 22.667641165326398 32.638709839698016 32.52132254383268 27.07977931963257 16.444796015761337 15.347672657442235 15.347672657442235 15.347672657442235 15.347672657442235 15.347672657442235 15.347672657442235 15.347672657442235 20.92192763585612 17.011027482195185
5 21.38754525418941 28.117641437360994 45.75467508353655 27.179470561436624 0.0 6.73636370752055 39.4585146197877 13.483079766878188 24.143897282750356 23.128002248356857 22.152296946366533 26.95917632272915 9.183137590170366 17.842256583739626 26.953494541524666 24.157993376934268 26.86253219635111 37.792571227689706 12.821148934475412 33.11981763234815 18.65597309174732 30.22008424872439 27.734438159083016 41.37543164729524 19.600348772407084 27.404515394365212 37.415521538527294 32.402155545580605 32.30714719686652 24.425887906072113 22.712952868352453 35.642229447665024 10.173596610835324 25.51000282242242 12.653453125530595 17.703006298366386 35.78361748062932 21.048015583422586 48.33023173956442 12.613852068262098 22.29428267516136 24.63847073176418 20.490061688535736 4.776202675766597 22.002393506162004 27.21795480927985 19.254324501264644 10.887918074636675 21.0941304632355 21.0941304632355 21.0941304632355 21.0941304632355 21.0941304632355 21.0941304632355 21.0941304632355 9.969671007611034 32.3501211744253
6 27.912951115924667 34.19731948559711 50.68823019202781 33.66908326640332 6.73636370752055 0.0 43.96140366275854 14.31625160438304 29.731578700095962 29.277845344218896 28.62792496846392 33.69510658834603 14.078369934051315 23.168086757434242 33.33911696491076 24.744487062778244 32.96648394961161 41.28151126109605 16.362047793598453 36.99254806038643 24.982048274711183 36.93242477823518 33.73894817566191 46.22362897912711 25.50666963756735 34.124455805184645 42.009749058998196 36.01366496206683 38.505268262927345 26.380458297762758 27.66159576018708 36.584639454284634 16.8736907640267 26.455092213031502 18.649407282806603 17.995124784229755 35.588234741273695 26.07898563978285 53.07357074853736 17.668799732862446 22.511403421377352 31.283285057678963 27.216451054463366 11.512564440644839 21.88798400949708 27.948890568321314 20.805384303107694 17.562291080607906 25.825324935032278 25.825324935032278 25.825324935032278 25.825324935032278 25.825324935032278 25.825324935032278 25.825324935032278 14.57681062509903 37.11349361081492
7 25.17792564926666 17.58306480679634 7.658012535899901 22.856797063455762 39.4585146197877 43.96140366275854 0.0 31.4968662568199 16.924520672680806 20.698169967414994 24.237381459225332 30.67659283558068 30.317177836995317 21.903079966068695 21.391706523790944 26.63332957029594 18.363288703279704 7.907251355559654 27.63220765700779 8.082283340739794 24.646684564054453 34.197366506794054 17.078741522723508 3.6913412196652855 21.762932155387517 33.1740814492278 2.1359485012518444 9.788206168650106 17.748358571991943 21.615857327434412 16.838424748176415 23.30365876852817 32.89732250503071 24.832570950266103 27.720093867084934 30.242044507605634 29.278004440193662 18.527363762823896 9.28270154642494 26.847054959529544 28.544013593046092 26.362012821482356 32.46078403242904 36.68760411910268 29.725735651115514 25.162201811447265 26.047879376256336 32.15573230389879 18.36438564177958 18.36438564177958 18.36438564177958 18.36438564177958 18.36438564177958 18.36438564177958 18.36438564177958 29.622738901053694 7.279743127336294
8 23.336462885364615 26.401019374259015 38.781924088420375 28.09005040935313 13.483079766878188 14.31625160438304 31.4968662568199 0.0 20.68301873518467 22.3753215842812 23.586722112239332 31.437973280731697 8.843763904582708 14.526655499460293 27.13084333374103 10.752130393554573 25.39982621987796 27.65165846744097 6.091950426587531 23.87345337398844 19.698464610217723 35.63316034257977 25.682490922805755 34.280087397788236 18.249921205309356 32.86369875713932 29.75589360110027 22.627157930239495 30.860969524627706 12.113116196916465 17.1559464909401 22.469154857270443 16.79947439653991 12.278652857703895 13.794499918445757 4.2368082326204 22.300543849870568 16.020798981324244 40.77788837102774 10.301503579575169 8.81142894200481 27.324769129857252 26.522831598454943 14.849528477362503 8.559729434976319 13.892034264282536 6.5102433134253905 16.90118220717119 15.08883627056772 15.08883627056772 15.08883627056772 15.08883627056772 15.08883627056772 15.08883627056772 15.08883627056772 8.204936319070368 25.37764725107511
9 8.996164738376015 5.990162602133601 22.04639190434571 9.747502859707199 24.143897282750356 29.731578700095962 16.924520672680806 20.68301873518467 0.0 4.601360668324099 8.255791906292211 16.62640754943773 15.68431165209363 6.638860745640024 8.237877639295208 22.2099131920861 5.311705187602188 18.86304174835013 14.948536383204878 13.798486293793243 7.744392810285388 20.938398124020853 5.166891909068739 17.92039396888361 4.92682209948766 18.993187199625027 14.79149877463403 14.377366240031586 10.294260148257377 17.557356520843335 4.334520504046555 26.952997458538817 16.224911340281647 21.48510786568222 11.582711426950082 21.724567107309642 31.149607766390893 4.7816867316878895 24.883096029232373 12.138444710917458 22.7923818851826 11.614459953006854 16.279022697938597 20.60680314847502 23.699918143318556 22.922998931204447 18.24315159176177 15.445036743238909 6.081685621601959 6.081685621601959 6.081685621601959 6.081685621601959 6.081685621601959 6.081685621601959 6.081685621601959 15.314140524365055 9.769897645318501
10 4.542001761338275 5.01060714883935 24.90802384774834 5.93843380025407 23.128002248356857 29.277845344218896 20.698169967414994 22.3753215842812 4.601360668324099 0.0 3.703259645231481 12.097045755059371 15.74972279121128 7.912773470787598 4.775333705616813 25.64650190571806 3.744182153688573 23.348468729233616 16.31818531577577 18.33736491429453 4.689587188655309 16.465577791258948 4.754551924209053 21.128750081346507 4.148696180729555 14.42526339447568 18.604911717070845 18.97076919895448 9.22837927265671 21.35240557876325 8.332906575739344 31.31964852931782 13.969774944500717 25.16425568142241 10.632256016481168 24.155974002304273 35.258631737490894 8.002132215853472 27.923289562657192 12.588049253160714 25.907397090406437 7.065785165146191 11.890016820845966 19.013222556947046 26.700364042462045 26.719050581934983 21.14182745176017 13.147797990538185 9.512747867992719 9.512747867992719 9.512747867992719 9.512747867992719 9.512747867992719 9.512747867992719 9.512747867992719 15.655170775178405 13.85281097828163
